run_index,model_scale,dataset,seed,train_tokens,steps_required,steps_completed,status,activation,activation_display_name,optimizer,optimizer_display_name,method,method_display_name,step1000_validation_loss,final_validation_loss,final_validation_perplexity,matched_control_step1000_validation_loss,matched_control_validation_loss,lead_at_step1000_vs_matched_control,lead_vs_matched_control,time_scope,total_seconds,matched_control_total_seconds,total_time_ratio_vs_matched_control,training_loop_total_seconds,mean_seconds_per_step,tokens_per_second,stopped_early,lr_wd_fairness_passed,realized_lr_trace_sha256,slurm_job_id,slurm_restart_count,slurm_node,timing_attempt_id,source_phase,source_row_index,source_row_id,source_jsonl,source_jsonl_sha256
117,12l_768d,fineweb,2027,100000000,3050,445,non_finite,rlb_fused_global_rational,GRAIN,ademamix,ADeMaMix,rlb_ademamix,GRAIN + ADeMaMix,,nan,,,,,,training_loop,221.26825370790903,,,221.26825370790903,0.46952712595521007,69789.36506242637,True,,,982079,0,badfellow,982079:0:1782460981,12l_768d_100m_tokens_3050_steps,117,12l_768d_100m_tokens_3050_steps_fineweb_seed2027_rlb_ademamix,,
116,12l_768d,fineweb,2027,100000000,3050,3050,complete,silu,SwiGLU,ademamix,ADeMaMix,silu_ademamix,SwiGLU + ADeMaMix,,67.599823,,,,,,training_loop,1680.0677784467116,,,1680.0677784467116,0.5330322064584724,61474.70941336619,False,,,,,,,12l_768d_100m_tokens_3050_steps,116,12l_768d_100m_tokens_3050_steps_fineweb_seed2027_silu_ademamix,,
131,12l_768d,fineweb,3407,100000000,3050,467,non_finite,rlb_fused_global_rational,GRAIN,ademamix,ADeMaMix,rlb_ademamix,GRAIN + ADeMaMix,,nan,,,,,,training_loop,226.94678519899026,,,226.94678519899026,0.4571719039387767,71675.44575177613,True,,,982087,0,damle-compute-01,982087:0:1782466443,12l_768d_100m_tokens_3050_steps,131,12l_768d_100m_tokens_3050_steps_fineweb_seed3407_rlb_ademamix,,
130,12l_768d,fineweb,3407,100000000,3050,3050,complete,silu,SwiGLU,ademamix,ADeMaMix,silu_ademamix,SwiGLU + ADeMaMix,,37.384029,,,,,,training_loop,1659.9216193920001,,,1659.9216193920001,0.5262080553163812,62271.94674984276,False,,,,,,,12l_768d_100m_tokens_3050_steps,130,12l_768d_100m_tokens_3050_steps_fineweb_seed3407_silu_ademamix,,
61,12l_768d,fineweb_edu,1337,100000000,3050,528,stopped_early,rlb_fused_global_rational,GRAIN,ademamix,ADeMaMix,rlb_ademamix,GRAIN + ADeMaMix,,1178.819824,,,,,,training_loop,235.0029293447733,,,235.0029293447733,0.41584222039108093,78799.1175335279,True,,,982051,0,seo-compute-01,982051:0:1782441557,12l_768d_100m_tokens_3050_steps,61,12l_768d_100m_tokens_3050_steps_fineweb_edu_seed1337_rlb_ademamix,,
60,12l_768d,fineweb_edu,1337,100000000,3050,3050,complete,silu,SwiGLU,ademamix,ADeMaMix,silu_ademamix,SwiGLU + ADeMaMix,,104.331055,,,,,,training_loop,1956.888054309995,,,1956.888054309995,0.62397721322836,52514.738207287286,False,,,,,,,12l_768d_100m_tokens_3050_steps,60,12l_768d_100m_tokens_3050_steps_fineweb_edu_seed1337_silu_ademamix,,
75,12l_768d,fineweb_edu,2027,100000000,3050,627,stopped_early,rlb_fused_global_rational,GRAIN,ademamix,ADeMaMix,rlb_ademamix,GRAIN + ADeMaMix,,676.105286,,,,,,training_loop,307.01505924994126,,,307.01505924994126,0.458599423147982,71452.33584261691,True,,,982058,0,ellis-compute-02,982058:0:1782446748,12l_768d_100m_tokens_3050_steps,75,12l_768d_100m_tokens_3050_steps_fineweb_edu_seed2027_rlb_ademamix,,
74,12l_768d,fineweb_edu,2027,100000000,3050,3050,complete,silu,SwiGLU,ademamix,ADeMaMix,silu_ademamix,SwiGLU + ADeMaMix,,522.301819,,,,,,training_loop,1079.512025582604,,,1079.512025582604,0.3363193788178791,97431.19803317744,False,,,,,,,12l_768d_100m_tokens_3050_steps,74,12l_768d_100m_tokens_3050_steps_fineweb_edu_seed2027_silu_ademamix,,
89,12l_768d,fineweb_edu,3407,100000000,3050,608,stopped_early,rlb_fused_global_rational,GRAIN,ademamix,ADeMaMix,rlb_ademamix,GRAIN + ADeMaMix,,21786.609375,,,,,,training_loop,299.19146063097287,,,299.19146063097287,0.4625371882113185,70844.03337754833,True,,,982065,0,badfellow,982065:0:1782451160,12l_768d_100m_tokens_3050_steps,89,12l_768d_100m_tokens_3050_steps_fineweb_edu_seed3407_rlb_ademamix,,
88,12l_768d,fineweb_edu,3407,100000000,3050,3050,complete,silu,SwiGLU,ademamix,ADeMaMix,silu_ademamix,SwiGLU + ADeMaMix,,101.928215,,,,,,training_loop,1969.2158656319953,,,1969.2158656319953,0.6277483634748198,52199.25993692278,False,,,,,,,12l_768d_100m_tokens_3050_steps,88,12l_768d_100m_tokens_3050_steps_fineweb_edu_seed3407_silu_ademamix,,
