row,row_id,source_phase,source_row_index,source_row_id,seed,method,activation,optimizer,complete,final_val_loss,final_val_ppl,steps,global_tokens_per_step,total_tokens,slurm_job_id,slurm_restart_count,slurm_node,timing_attempt_id,timing_node_override_reason,timing_integrity_issues,jsonl
353,E2_m0_300m_fineweb_m0_300m_seed2027_silu_ademamix,E2_m0_300m,353,E2_m0_300m_fineweb_m0_300m_seed2027_silu_ademamix,2027,silu_ademamix,silu,ademamix,True,1361.4140625,485165195.4097903,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/fineweb/E2_m0_300m_fineweb_m0_300m_seed2027_silu_ademamix/silu.jsonl
354,E2_m0_300m_fineweb_m0_300m_seed2027_rlb_ademamix,E2_global_rational_optimizers_300m,158,E2_global_rational_optimizers_300m_fineweb_m0_300m_seed2027_rlb_ademamix,2027,rlb_ademamix,rlb_fused_global_rational,ademamix,False,nan,nan,9150,32768,299827200,982185,0,barcheck-compute-01,982185:0:1782595125,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/fineweb/E2_global_rational_optimizers_300m_fineweb_m0_300m_seed2027_rlb_ademamix/rlb_fused_global_rational.jsonl
355,E2_m0_300m_fineweb_m0_300m_seed2027_silu_came,E2_m0_300m,355,E2_m0_300m_fineweb_m0_300m_seed2027_silu_came,2027,silu_came,silu,adafactor_came,True,4.3935160636901855,80.92445488115324,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/fineweb/E2_m0_300m_fineweb_m0_300m_seed2027_silu_came/silu.jsonl
356,E2_m0_300m_fineweb_m0_300m_seed2027_rlb_came,E2_global_rational_optimizers_300m,159,E2_global_rational_optimizers_300m_fineweb_m0_300m_seed2027_rlb_came,2027,rlb_came,rlb_fused_global_rational,adafactor_came,True,4.472956657409668,87.61538912092024,9150,32768,299827200,982186,0,damle-compute-01,982186:0:1782603386,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/fineweb/E2_global_rational_optimizers_300m_fineweb_m0_300m_seed2027_rlb_came/rlb_fused_global_rational.jsonl
357,E2_m0_300m_fineweb_m0_300m_seed2027_silu_schedulefree,E2_m0_300m,357,E2_m0_300m_fineweb_m0_300m_seed2027_silu_schedulefree,2027,silu_schedulefree,silu,schedule_free_adamw,True,4.390438079833984,80.67575366097678,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/fineweb/E2_m0_300m_fineweb_m0_300m_seed2027_silu_schedulefree/silu.jsonl
358,E2_m0_300m_fineweb_m0_300m_seed2027_rlb_schedulefree,E2_global_rational_optimizers_300m,160,E2_global_rational_optimizers_300m_fineweb_m0_300m_seed2027_rlb_schedulefree,2027,rlb_schedulefree,rlb_fused_global_rational,schedule_free_adamw,True,4.38309383392334,80.08542151273649,9150,32768,299827200,982187,0,barcheck-compute-01,982187:0:1782595414,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/fineweb/E2_global_rational_optimizers_300m_fineweb_m0_300m_seed2027_rlb_schedulefree/rlb_fused_global_rational.jsonl
359,E2_m0_300m_fineweb_m0_300m_seed2027_rlb_matrixpolicy_original,E2_rational_only_300m,22,E2_rational_only_300m_fineweb_m0_300m_seed2027_rlb_rational_only_matrixpolicy,2027,rlb_matrixpolicy_original,rlb_fused_global_rational,rational_matrix_policy_onpolicy,True,3.9560675621032715,52.2514458432529,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_rational_only_300m/fineweb/E2_rational_only_300m_fineweb_m0_300m_seed2027_rlb_rational_only_matrixpolicy/rlb_fused_global_rational.jsonl
360,E2_m0_300m_fineweb_m0_300m_seed3407_silu_adamw,E2_m0_300m,360,E2_m0_300m_fineweb_m0_300m_seed3407_silu_adamw,3407,silu_adamw,silu,adamw,True,4.057513236999512,57.830321814978745,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/fineweb/E2_m0_300m_fineweb_m0_300m_seed3407_silu_adamw/silu.jsonl
361,E2_m0_300m_fineweb_m0_300m_seed3407_rlb_adamw,E2_global_rational_optimizers_300m,161,E2_global_rational_optimizers_300m_fineweb_m0_300m_seed3407_rlb_adamw,3407,rlb_adamw,rlb_fused_global_rational,adamw,True,4.058290958404541,57.875315188000776,9150,32768,299827200,982188,0,damle-compute-01,982188:0:1782608106,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/fineweb/E2_global_rational_optimizers_300m_fineweb_m0_300m_seed3407_rlb_adamw/rlb_fused_global_rational.jsonl
362,E2_m0_300m_fineweb_m0_300m_seed3407_silu_muon,E2_m0_300m,362,E2_m0_300m_fineweb_m0_300m_seed3407_silu_muon,3407,silu_muon,silu,muon,True,4.0019025802612305,54.702126275906025,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/fineweb/E2_m0_300m_fineweb_m0_300m_seed3407_silu_muon/silu.jsonl
363,E2_m0_300m_fineweb_m0_300m_seed3407_rlb_muon,E2_global_rational_optimizers_300m,162,E2_global_rational_optimizers_300m_fineweb_m0_300m_seed3407_rlb_muon,3407,rlb_muon,rlb_fused_global_rational,muon,True,3.9974989891052246,54.461770080039706,9150,32768,299827200,982189,0,barcheck-compute-01,982189:0:1782599237,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/fineweb/E2_global_rational_optimizers_300m_fineweb_m0_300m_seed3407_rlb_muon/rlb_fused_global_rational.jsonl
364,E2_m0_300m_fineweb_m0_300m_seed3407_silu_lion,E2_m0_300m,364,E2_m0_300m_fineweb_m0_300m_seed3407_silu_lion,3407,silu_lion,silu,lion,True,3.9975693225860596,54.46560070061073,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/fineweb/E2_m0_300m_fineweb_m0_300m_seed3407_silu_lion/silu.jsonl
365,E2_m0_300m_fineweb_m0_300m_seed3407_rlb_lion,E2_global_rational_optimizers_300m,163,E2_global_rational_optimizers_300m_fineweb_m0_300m_seed3407_rlb_lion,3407,rlb_lion,rlb_fused_global_rational,lion,True,3.9879865646362305,53.946162831150986,9150,32768,299827200,982190,0,damle-compute-01,982190:0:1782612462,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/fineweb/E2_global_rational_optimizers_300m_fineweb_m0_300m_seed3407_rlb_lion/rlb_fused_global_rational.jsonl
366,E2_m0_300m_fineweb_m0_300m_seed3407_silu_soap,E2_m0_300m,366,E2_m0_300m_fineweb_m0_300m_seed3407_silu_soap,3407,silu_soap,silu,soap_adamw,True,4.112270832061768,61.08527459026006,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/fineweb/E2_m0_300m_fineweb_m0_300m_seed3407_silu_soap/silu.jsonl
367,E2_m0_300m_fineweb_m0_300m_seed3407_rlb_soap,E2_global_rational_optimizers_300m,164,E2_global_rational_optimizers_300m_fineweb_m0_300m_seed3407_rlb_soap,3407,rlb_soap,rlb_fused_global_rational,soap_adamw,True,4.145124912261963,63.125506559101446,9150,32768,299827200,982191,0,barcheck-compute-01,982191:0:1782603325,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/fineweb/E2_global_rational_optimizers_300m_fineweb_m0_300m_seed3407_rlb_soap/rlb_fused_global_rational.jsonl
368,E2_m0_300m_fineweb_m0_300m_seed3407_silu_ademamix,E2_m0_300m,368,E2_m0_300m_fineweb_m0_300m_seed3407_silu_ademamix,3407,silu_ademamix,silu,ademamix,True,nan,485165195.4097903,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/fineweb/E2_m0_300m_fineweb_m0_300m_seed3407_silu_ademamix/silu.jsonl
369,E2_m0_300m_fineweb_m0_300m_seed3407_rlb_ademamix,E2_global_rational_optimizers_300m,165,E2_global_rational_optimizers_300m_fineweb_m0_300m_seed3407_rlb_ademamix,3407,rlb_ademamix,rlb_fused_global_rational,ademamix,False,nan,nan,9150,32768,299827200,982193,0,damle-compute-01,982193:0:1782616789,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/fineweb/E2_global_rational_optimizers_300m_fineweb_m0_300m_seed3407_rlb_ademamix/rlb_fused_global_rational.jsonl
370,E2_m0_300m_fineweb_m0_300m_seed3407_silu_came,E2_m0_300m,370,E2_m0_300m_fineweb_m0_300m_seed3407_silu_came,3407,silu_came,silu,adafactor_came,True,4.39678430557251,81.18936823856114,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/fineweb/E2_m0_300m_fineweb_m0_300m_seed3407_silu_came/silu.jsonl
371,E2_m0_300m_fineweb_m0_300m_seed3407_rlb_came,E2_global_rational_optimizers_300m,166,E2_global_rational_optimizers_300m_fineweb_m0_300m_seed3407_rlb_came,3407,rlb_came,rlb_fused_global_rational,adafactor_came,True,4.484714984893799,88.65168014383934,9150,32768,299827200,982194,0,barcheck-compute-01,982194:0:1782607186,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/fineweb/E2_global_rational_optimizers_300m_fineweb_m0_300m_seed3407_rlb_came/rlb_fused_global_rational.jsonl
372,E2_m0_300m_fineweb_m0_300m_seed3407_silu_schedulefree,E2_m0_300m,372,E2_m0_300m_fineweb_m0_300m_seed3407_silu_schedulefree,3407,silu_schedulefree,silu,schedule_free_adamw,True,4.393169403076172,80.89640642186436,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/fineweb/E2_m0_300m_fineweb_m0_300m_seed3407_silu_schedulefree/silu.jsonl
373,E2_m0_300m_fineweb_m0_300m_seed3407_rlb_schedulefree,E2_global_rational_optimizers_300m,167,E2_global_rational_optimizers_300m_fineweb_m0_300m_seed3407_rlb_schedulefree,3407,rlb_schedulefree,rlb_fused_global_rational,schedule_free_adamw,True,4.380481243133545,79.87646415698248,9150,32768,299827200,982195,0,damle-compute-01,982195:0:1782617151,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/fineweb/E2_global_rational_optimizers_300m_fineweb_m0_300m_seed3407_rlb_schedulefree/rlb_fused_global_rational.jsonl
374,E2_m0_300m_fineweb_m0_300m_seed3407_rlb_matrixpolicy_original,E2_rational_only_300m,23,E2_rational_only_300m_fineweb_m0_300m_seed3407_rlb_rational_only_matrixpolicy,3407,rlb_matrixpolicy_original,rlb_fused_global_rational,rational_matrix_policy_onpolicy,True,3.9594545364379883,52.42872019164168,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_rational_only_300m/fineweb/E2_rational_only_300m_fineweb_m0_300m_seed3407_rlb_rational_only_matrixpolicy/rlb_fused_global_rational.jsonl
