row,row_id,source_phase,source_row_index,source_row_id,seed,method,activation,optimizer,complete,final_val_loss,final_val_ppl,steps,global_tokens_per_step,total_tokens,slurm_job_id,slurm_restart_count,slurm_node,timing_attempt_id,timing_node_override_reason,timing_integrity_issues,jsonl
443,E2_m0_300m_c4_en_m0_300m_seed2027_silu_ademamix,E2_m0_300m,443,E2_m0_300m_c4_en_m0_300m_seed2027_silu_ademamix,2027,silu_ademamix,silu,ademamix,True,nan,485165195.4097903,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/c4_en/E2_m0_300m_c4_en_m0_300m_seed2027_silu_ademamix/silu.jsonl
444,E2_m0_300m_c4_en_m0_300m_seed2027_rlb_ademamix,E2_global_rational_optimizers_300m,200,E2_global_rational_optimizers_300m_c4_en_m0_300m_seed2027_rlb_ademamix,2027,rlb_ademamix,rlb_fused_global_rational,ademamix,False,nan,nan,9150,32768,299827200,982228,0,barcheck-compute-01,982228:0:1782666010,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/c4_en/E2_global_rational_optimizers_300m_c4_en_m0_300m_seed2027_rlb_ademamix/rlb_fused_global_rational.jsonl
445,E2_m0_300m_c4_en_m0_300m_seed2027_silu_came,E2_m0_300m,445,E2_m0_300m_c4_en_m0_300m_seed2027_silu_came,2027,silu_came,silu,adafactor_came,True,4.343993186950684,77.0144592698996,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/c4_en/E2_m0_300m_c4_en_m0_300m_seed2027_silu_came/silu.jsonl
446,E2_m0_300m_c4_en_m0_300m_seed2027_rlb_came,E2_global_rational_optimizers_300m,201,E2_global_rational_optimizers_300m_c4_en_m0_300m_seed2027_rlb_came,2027,rlb_came,rlb_fused_global_rational,adafactor_came,True,4.431000709533691,84.01544991865079,9150,32768,299827200,982229,0,ellis-compute-02,982229:0:1782686952,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/c4_en/E2_global_rational_optimizers_300m_c4_en_m0_300m_seed2027_rlb_came/rlb_fused_global_rational.jsonl
447,E2_m0_300m_c4_en_m0_300m_seed2027_silu_schedulefree,E2_m0_300m,447,E2_m0_300m_c4_en_m0_300m_seed2027_silu_schedulefree,2027,silu_schedulefree,silu,schedule_free_adamw,True,4.328639507293701,75.84103517353624,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/c4_en/E2_m0_300m_c4_en_m0_300m_seed2027_silu_schedulefree/silu.jsonl
448,E2_m0_300m_c4_en_m0_300m_seed2027_rlb_schedulefree,E2_global_rational_optimizers_300m,202,E2_global_rational_optimizers_300m_c4_en_m0_300m_seed2027_rlb_schedulefree,2027,rlb_schedulefree,rlb_fused_global_rational,schedule_free_adamw,True,4.31640100479126,74.91851114576956,9150,32768,299827200,982230,0,barcheck-compute-01,982230:0:1782666411,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/c4_en/E2_global_rational_optimizers_300m_c4_en_m0_300m_seed2027_rlb_schedulefree/rlb_fused_global_rational.jsonl
449,E2_m0_300m_c4_en_m0_300m_seed2027_rlb_matrixpolicy_original,E2_rational_only_300m,28,E2_rational_only_300m_c4_en_m0_300m_seed2027_rlb_rational_only_matrixpolicy,2027,rlb_matrixpolicy_original,rlb_fused_global_rational,rational_matrix_policy_onpolicy,True,3.8940415382385254,49.10896173655727,9150,32768,299827200,986795,0,lancer-compute-01,986795:0:1782423433,,,experiments/runs/iclr26_main/E2_rational_only_300m/c4_en/E2_rational_only_300m_c4_en_m0_300m_seed2027_rlb_rational_only_matrixpolicy/rlb_fused_global_rational.jsonl
450,E2_m0_300m_c4_en_m0_300m_seed3407_silu_adamw,E2_m0_300m,450,E2_m0_300m_c4_en_m0_300m_seed3407_silu_adamw,3407,silu_adamw,silu,adamw,True,3.9697089195251465,52.96911032169418,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/c4_en/E2_m0_300m_c4_en_m0_300m_seed3407_silu_adamw/silu.jsonl
451,E2_m0_300m_c4_en_m0_300m_seed3407_rlb_adamw,E2_global_rational_optimizers_300m,203,E2_global_rational_optimizers_300m_c4_en_m0_300m_seed3407_rlb_adamw,3407,rlb_adamw,rlb_fused_global_rational,adamw,True,3.970975399017334,53.036237112015236,9150,32768,299827200,982231,0,damle-compute-01,982231:0:1782692788,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/c4_en/E2_global_rational_optimizers_300m_c4_en_m0_300m_seed3407_rlb_adamw/rlb_fused_global_rational.jsonl
452,E2_m0_300m_c4_en_m0_300m_seed3407_silu_muon,E2_m0_300m,452,E2_m0_300m_c4_en_m0_300m_seed3407_silu_muon,3407,silu_muon,silu,muon,True,3.9113590717315674,49.96681433293141,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/c4_en/E2_m0_300m_c4_en_m0_300m_seed3407_silu_muon/silu.jsonl
