task,task_safe,method,gauge_log_scale,step,loss,train_ppl,path
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,230,0.43764823079109194,1.5490598999911418,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,240,0.4167345255613327,1.5169997348207434,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,250,0.39732647240161895,1.4878415899868218,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,260,0.38444010019302366,1.4687917149763299,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,270,0.36831594109535215,1.4452985960690599,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,280,0.35775743424892426,1.4301186805918467,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,290,0.342503759264946,1.4084696484628534,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,300,0.332409530878067,1.3943237502333388,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,310,0.3207860767841339,1.378210718086924,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,320,0.31356780230998993,1.3682982333977163,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,330,0.3042468339204788,1.3556036237537152,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,340,0.29398308992385863,1.341761214190836,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,350,0.2896440148353577,1.3359518243357464,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,360,0.28477191030979154,1.3294587577001715,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,370,0.2777836412191391,1.3202005293298151,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,380,0.2711952835321426,1.3115311658167397,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,390,0.2616106256842613,1.2990206386704959,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,400,0.2556735724210739,1.2913311330379966,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,410,0.2511821299791336,1.285544199149051,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,420,0.24759451150894166,1.2809404202749344,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,430,0.23866319358348848,1.2695508716880666,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,440,0.23327868580818176,1.2627333361565365,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,450,0.22893920093774794,1.257265596116789,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,460,0.22571683377027513,1.253220745236432,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,470,0.22205479592084884,1.2486397963571891,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,480,0.21827742010354995,1.2439321115309803,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,490,0.2133273020386696,1.2377897160482232,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,500,0.21078344732522963,1.2346449604413539,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,510,0.20895802974700928,1.2323932735873315,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,520,0.20531911104917527,1.2279168442817772,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,530,0.20201831310987473,1.2238704207796227,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,540,0.19918668270111084,1.2204097740283701,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,550,0.1981944739818573,1.2191994733442557,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,560,0.19660406708717346,1.217261991196725,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,570,0.19251755028963088,1.212297779697896,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,580,0.19092068523168565,1.210363448577602,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,590,0.18774978220462799,1.2065315819041493,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,600,0.185133096575737,1.2033785950397389,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,610,0.18500762730836867,1.2032276174807723,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,620,0.18345756083726883,1.201363979448376,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,630,0.18323389440774918,1.2010953047044197,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,640,0.1809788465499878,1.1983898289457353,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,650,0.179702989757061,1.1968618301030263,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,660,0.17799585610628127,1.194820370015916,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,670,0.1770218253135681,1.1936571447843227,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,680,0.17743158638477324,1.1941463592382955,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,690,0.17591903060674668,1.1923415115733003,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,700,0.17671593129634858,1.1932920680453638,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,710,0.17540217489004134,1.1917254022802992,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,720,0.17424308210611344,1.1903448821960867,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,730,0.1743049368262291,1.1904185129227964,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,740,0.1717434287071228,1.1873731482650935,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,0.0,750,0.17246914952993392,1.18823516243622,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_adamw_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,1,10.956709861755371,57337.484108910845,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,10,10.924455960591635,55517.632978074726,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,20,10.763427734375,47260.38676013017,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,30,10.440189456939697,34207.13260267265,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,40,9.968509769439697,21343.65467233404,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,50,9.36205072402954,11638.230886395071,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,60,8.574609565734864,5295.4834963412295,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,70,7.468083333969116,1751.2469113544455,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,80,6.073257255554199,434.09233093098345,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,90,4.6813231945037845,107.91276772500116,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,100,3.5616169691085817,35.220100942091825,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,110,2.7466864824295043,15.59088552716803,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,120,2.1891167402267455,8.927324484756685,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,130,1.8710662722587585,6.495218379445762,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,140,1.6604137063026427,5.26148710462604,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,150,1.499237060546875,4.4782711169412055,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,160,1.3543875336647033,3.874387298024443,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,170,1.240674912929535,3.4579464901754675,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,180,1.1425734400749206,3.1348252787477677,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,190,1.0545677542686462,2.8707340231565754,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,200,0.9803534328937531,2.665398114843911,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,210,0.9127096891403198,2.49106340388185,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,220,0.8461736917495728,2.3307117470075127,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,230,0.7875387310981751,2.1979799435981127,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,240,0.7322250008583069,2.079702804095858,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,250,0.676374876499176,1.9667351358945493,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,260,0.6349792957305909,1.8869830724483891,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,270,0.5823822975158691,1.7902983778829111,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,280,0.5460749745368958,1.7264632892838312,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,290,0.5091538727283478,1.6638827425996003,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,300,0.47784437239170074,1.6125944996289951,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,310,0.4486535727977753,1.56620198823433,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,320,0.42504495084285737,1.529659177587321,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,330,0.40251477956771853,1.495581029102698,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,340,0.37708100974559783,1.4580224186123691,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,350,0.36719301640987395,1.443676545488411,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,360,0.3557404041290283,1.4272369953380333,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,370,0.3436672270298004,1.4101093111590002,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,380,0.33320146799087524,1.3954284043089649,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,390,0.32061190009117124,1.3779706868063764,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,400,0.3116969168186188,1.3657406972596042,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,410,0.30448022186756135,1.3559200422232132,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,420,0.2979653596878052,1.3471151225829,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,0.0,430,0.288539382815361,1.3344769039455335,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
