run_index,model_scale,dataset,seed,activation,activation_display_name,optimizer,optimizer_display_name,method,method_display_name,step,validation_loss,validation_perplexity,active_seconds_at_validation
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,750,5.125505447387695,168.25916631835892,556.5606240120251
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,800,5.073861122131348,159.79010689635803,593.6072963371407
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,850,5.025960445404053,152.31647754339684,630.6278341270518
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,900,4.987180709838867,146.5227504887436,667.6433810170274
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,950,4.952901363372803,141.58515856506426,704.6380901650991
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,1000,4.9110107421875,135.77658019484176,741.6622992861085
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,1050,4.876835346221924,131.21475685604,778.6808296160307
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,1100,4.841582775115967,126.66968277063656,815.7107514999807
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,1150,4.806937217712402,122.35629235603204,852.7279451310169
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,1200,4.772363185882568,118.1982365767838,889.7726665639784
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,1250,4.737673759460449,114.16830958548796,926.8438410700765
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,1300,4.707457542419434,110.77017312152617,963.8599063691217
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,1350,4.677129745483398,107.4611885338081,1000.9436635349412
