row,row_id,source_phase,source_row_index,source_row_id,seed,method,activation,optimizer,complete,final_val_loss,final_val_ppl,steps,global_tokens_per_step,total_tokens,slurm_job_id,slurm_restart_count,slurm_node,timing_attempt_id,timing_node_override_reason,timing_integrity_issues,jsonl
308,E2_m0_300m_fineweb_edu_m0_300m_seed2027_silu_ademamix,E2_m0_300m,308,E2_m0_300m_fineweb_edu_m0_300m_seed2027_silu_ademamix,2027,silu_ademamix,silu,ademamix,True,nan,485165195.4097903,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/fineweb_edu/E2_m0_300m_fineweb_edu_m0_300m_seed2027_silu_ademamix/silu.jsonl
309,E2_m0_300m_fineweb_edu_m0_300m_seed2027_rlb_ademamix,E2_global_rational_optimizers_300m,137,E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed2027_rlb_ademamix,2027,rlb_ademamix,rlb_fused_global_rational,ademamix,False,nan,nan,9150,32768,299827200,982164,0,damle-compute-01,982164:0:1782562295,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/fineweb_edu/E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed2027_rlb_ademamix/rlb_fused_global_rational.jsonl
310,E2_m0_300m_fineweb_edu_m0_300m_seed2027_silu_came,E2_m0_300m,310,E2_m0_300m_fineweb_edu_m0_300m_seed2027_silu_came,2027,silu_came,silu,adafactor_came,True,4.174654960632324,65.01740222698822,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/fineweb_edu/E2_m0_300m_fineweb_edu_m0_300m_seed2027_silu_came/silu.jsonl
311,E2_m0_300m_fineweb_edu_m0_300m_seed2027_rlb_came,E2_global_rational_optimizers_300m,138,E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed2027_rlb_came,2027,rlb_came,rlb_fused_global_rational,adafactor_came,True,4.255385398864746,70.48397639901889,9150,32768,299827200,982165,0,damle-compute-01,982165:0:1782557597,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/fineweb_edu/E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed2027_rlb_came/rlb_fused_global_rational.jsonl
312,E2_m0_300m_fineweb_edu_m0_300m_seed2027_silu_schedulefree,E2_m0_300m,312,E2_m0_300m_fineweb_edu_m0_300m_seed2027_silu_schedulefree,2027,silu_schedulefree,silu,schedule_free_adamw,True,4.181371688842773,65.45557634760452,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/fineweb_edu/E2_m0_300m_fineweb_edu_m0_300m_seed2027_silu_schedulefree/silu.jsonl
313,E2_m0_300m_fineweb_edu_m0_300m_seed2027_rlb_schedulefree,E2_global_rational_optimizers_300m,139,E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed2027_rlb_schedulefree,2027,rlb_schedulefree,rlb_fused_global_rational,schedule_free_adamw,True,4.166285514831543,64.47551342060427,9150,32768,299827200,982166,0,damle-compute-01,982166:0:1782562628,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/fineweb_edu/E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed2027_rlb_schedulefree/rlb_fused_global_rational.jsonl
314,E2_m0_300m_fineweb_edu_m0_300m_seed2027_rlb_matrixpolicy_original,E2_rational_only_300m,19,E2_rational_only_300m_fineweb_edu_m0_300m_seed2027_rlb_rational_only_matrixpolicy,2027,rlb_matrixpolicy_original,rlb_fused_global_rational,rational_matrix_policy_onpolicy,True,3.7241616249084473,41.436478866710004,9150,32768,299827200,858355,0,lancer-compute-01,858355:0:1784049977,,,experiments/corrections/matrixpolicy_live_stats_20260712/runs/main/E2_rational_only_300m/fineweb_edu/E2_rational_only_300m_fineweb_edu_m0_300m_seed2027_rlb_rational_only_matrixpolicy/rlb_fused_global_rational.jsonl
315,E2_m0_300m_fineweb_edu_m0_300m_seed3407_silu_adamw,E2_m0_300m,315,E2_m0_300m_fineweb_edu_m0_300m_seed3407_silu_adamw,3407,silu_adamw,silu,adamw,True,3.797835111618042,44.60451609423352,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/fineweb_edu/E2_m0_300m_fineweb_edu_m0_300m_seed3407_silu_adamw/silu.jsonl
316,E2_m0_300m_fineweb_edu_m0_300m_seed3407_rlb_adamw,E2_global_rational_optimizers_300m,140,E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed3407_rlb_adamw,3407,rlb_adamw,rlb_fused_global_rational,adamw,True,3.7986016273498535,44.63871926448896,9150,32768,299827200,982167,0,zabih-compute-01,982167:0:1782562294,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/fineweb_edu/E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed3407_rlb_adamw/rlb_fused_global_rational.jsonl
317,E2_m0_300m_fineweb_edu_m0_300m_seed3407_silu_muon,E2_m0_300m,317,E2_m0_300m_fineweb_edu_m0_300m_seed3407_silu_muon,3407,silu_muon,silu,muon,True,3.7388997077941895,42.05169554801171,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/fineweb_edu/E2_m0_300m_fineweb_edu_m0_300m_seed3407_silu_muon/silu.jsonl
