task,method,step,loss,lr,seconds_per_step
fineweb,SiLU+Muon,2770,4.417288017272949,3.6424676869084926e-05,0.4119539800914936
fineweb,SiLU+Muon,2780,4.411857795715332,3.597888710472001e-05,0.41143504560459404
fineweb,SiLU+Muon,2790,4.409260988235474,3.554877446500471e-05,0.41269682050915435
fineweb,SiLU+Muon,2800,4.4192955493927,3.513439121215659e-05,0.4174093783134595
fineweb,SiLU+Muon,2810,4.415363216400147,3.473578769714351e-05,0.41513234400190413
fineweb,SiLU+Muon,2820,4.419576978683471,3.435301235356557e-05,0.4117813017917797
fineweb,SiLU+Muon,2830,4.38494553565979,3.3986111691770114e-05,0.4131829740130343
fineweb,SiLU+Muon,2840,4.402930212020874,3.36351302932003e-05,0.41186941200867294
fineweb,SiLU+Muon,2850,4.40541181564331,3.330011080497806e-05,0.4121151832048781
fineweb,SiLU+Muon,2860,4.400875186920166,3.298109393472216e-05,0.4113881836994551
fineweb,SiLU+Muon,2870,4.397041320800781,3.267811844560191e-05,0.4124149470939301
fineweb,SiLU+Muon,2880,4.405971670150757,3.2391221151627036e-05,0.41237525148317217
fineweb,SiLU+Muon,2890,4.381069755554199,3.212043691317456e-05,0.41431052449624983
fineweb,SiLU+Muon,2900,4.387257671356201,3.1865798632752955e-05,0.4141627251869068
fineweb,SiLU+Muon,2910,4.418367576599121,3.1627337251004223e-05,0.411444769683294
fineweb,SiLU+Muon,2920,4.400020790100098,3.140508174294431e-05,0.4118891997030005
fineweb,SiLU+Muon,2930,4.358594083786011,3.119905911444245e-05,0.4140006034169346
fineweb,SiLU+Muon,2940,4.419509696960449,3.1009294398939736e-05,0.4120754576055333
fineweb,SiLU+Muon,2950,4.371236181259155,3.0835810654407316e-05,0.41368035528576
fineweb,SiLU+Muon,2960,4.410941076278687,3.0678628960544684e-05,0.4115678198984824
fineweb,SiLU+Muon,2970,4.390544319152832,3.053776841621831e-05,0.41172325280494987
fineweb,SiLU+Muon,2980,4.364674854278564,3.0413246137140968e-05,0.4115074318018742
fineweb,SiLU+Muon,2990,4.400699138641357,3.030507725379207e-05,0.4119340062956326
fineweb,SiLU+Muon,3000,4.407161378860474,3.0213274909579147e-05,0.411847618187312
fineweb,SiLU+Muon,3010,4.368785333633423,3.0137850259240852e-05,0.412458804808557
fineweb,SiLU+Muon,3020,4.382153558731079,3.0078812467491507e-05,0.4115661238785833
fineweb,SiLU+Muon,3030,4.411526012420654,3.0036168707907614e-05,0.41205430899281054
fineweb,SiLU+Muon,3040,4.401525831222534,3.0009924162056113e-05,0.4123430578736588
fineweb,SiLU+Muon,3050,4.393365573883057,3.0000082018864835e-05,0.4116327970055863
fineweb,RLB+Muon,1,10.991342544555664,1.4999999999999998e-06,2.198058021022007
fineweb,RLB+Muon,10,10.97655455271403,1.4999999999999999e-05,1.4582440091180615
fineweb,RLB+Muon,20,10.923126792907714,2.9999999999999997e-05,1.3711143157095649
fineweb,RLB+Muon,30,10.79995059967041,4.4999999999999996e-05,1.3730597499059514
fineweb,RLB+Muon,40,10.634272193908691,5.9999999999999995e-05,1.3778087539947592
fineweb,RLB+Muon,50,10.418954181671143,7.5e-05,1.3728729551075958
fineweb,RLB+Muon,60,10.183438873291015,8.999999999999999e-05,1.3701605829992332
fineweb,RLB+Muon,70,9.916765308380127,0.00010499999999999999,1.3737213290994987
fineweb,RLB+Muon,80,9.642430877685547,0.00011999999999999999,1.3747224089107477
fineweb,RLB+Muon,90,9.387282657623292,0.00013499999999999997,1.3682070081820712
fineweb,RLB+Muon,100,9.147904872894287,0.00015,1.3690000678994694
fineweb,RLB+Muon,110,8.910181713104247,0.00016499999999999997,1.3684704004088417
fineweb,RLB+Muon,120,8.727844619750977,0.00017999999999999998,1.3699408412794583
fineweb,RLB+Muon,130,8.542399406433105,0.000195,1.3689709076075816
fineweb,RLB+Muon,140,8.359313869476319,0.00020999999999999998,1.3703518335125409
fineweb,RLB+Muon,150,8.1769193649292,0.000225,1.3700444937217982
fineweb,RLB+Muon,160,8.041511631011963,0.00023999999999999998,1.3700453888857738
fineweb,RLB+Muon,170,7.887037754058838,0.00025499999999999996,1.3725456776912324
fineweb,RLB+Muon,180,7.810582256317138,0.00026999999999999995,1.3702706957235933
fineweb,RLB+Muon,190,7.6814432621002195,0.000285,1.3717622683150694
fineweb,RLB+Muon,200,7.577115058898926,0.0003,1.3713136294856667
fineweb,RLB+Muon,210,7.441611576080322,0.000299993356525765,1.368849589501042
fineweb,RLB+Muon,220,7.3541265487670895,0.0002999703922691041,1.3692877044901253
fineweb,RLB+Muon,230,7.286625623703003,0.0002999310280014982,1.3691414653905667
fineweb,RLB+Muon,240,7.223957681655884,0.00029987526850602916,1.3699352755094878
fineweb,RLB+Muon,250,7.110904598236084,0.00029980312055793344,1.3738505942048505
fineweb,RLB+Muon,260,7.035118103027344,0.00029971459292377916,1.3722005273913964
fineweb,RLB+Muon,270,7.001792097091675,0.00029960969636040076,1.3713348308112472
fineweb,RLB+Muon,280,6.903692817687988,0.00029948844361359214,1.3708704601973296
fineweb,RLB+Muon,290,6.888641881942749,0.0002993508494165576,1.3697340310085564
fineweb,RLB+Muon,300,6.792386436462403,0.0002991969304881219,1.368735196511261
fineweb,RLB+Muon,310,6.7520640850067135,0.0002990267055306988,1.3691055777948349
fineweb,RLB+Muon,320,6.690351676940918,0.0002988401952280183,1.3717983742710202
fineweb,RLB+Muon,330,6.608456134796143,0.00029863742224261374,1.3713732849108056
fineweb,RLB+Muon,340,6.582041215896607,0.0002984184112130679,1.3734545727143996
fineweb,RLB+Muon,350,6.554406547546387,0.00029818318875101914,1.3687603141064755
fineweb,RLB+Muon,360,6.500266885757446,0.00029793178343792817,1.3720016432926059
fineweb,RLB+Muon,370,6.428816556930542,0.00029766422582160485,1.3703314629150554
fineweb,RLB+Muon,380,6.404087400436401,0.0002973805484124966,1.3701822362840175
fineweb,RLB+Muon,390,6.319476366043091,0.0002970807856797379,1.3696180680999532
fineweb,RLB+Muon,400,6.26010422706604,0.0002967649740469624,1.3699911935138516
fineweb,RLB+Muon,410,6.261292314529419,0.0002964331518878766,1.3716184832039289
fineweb,RLB+Muon,420,6.2406352996826175,0.0002960853595215975,1.3754088175133803
fineweb,RLB+Muon,430,6.190474796295166,0.0002957216392077535,1.3726287077064625
fineweb,RLB+Muon,440,6.140151166915894,0.00029534203514134934,1.3731842330191284
fineweb,RLB+Muon,450,6.110048246383667,0.0002949465934473961,1.3722412672010251
fineweb,RLB+Muon,460,6.081472682952881,0.0002945353621753067,1.375924202997703
fineweb,RLB+Muon,470,6.033539581298828,0.00029410839129305743,1.3727334872819483
fineweb,RLB+Muon,480,6.022846841812134,0.0002936657326811166,1.373908081627451
fineweb,RLB+Muon,490,5.964425420761108,0.00029320744012614015,1.3726941706961953
fineweb,RLB+Muon,500,5.97205753326416,0.0002927335693144369,1.3737240150920116
fineweb,RLB+Muon,510,5.909254360198974,0.0002922441778252015,1.3738454738049768
fineweb,RLB+Muon,520,5.9090322971344,0.0002917393251235184,1.373500157170929
fineweb,RLB+Muon,530,5.843683910369873,0.0002912190725531364,1.3726327926968225
fineweb,RLB+Muon,540,5.798306465148926,0.00029068348332901475,1.3726387711009012
fineweb,RLB+Muon,550,5.803867626190185,0.00029013262252964206,1.4013654101057909
fineweb,RLB+Muon,560,5.835496807098389,0.0002895665570891288,1.3692811116110533
fineweb,RLB+Muon,570,5.797237777709961,0.00028898535578907405,1.3685069713159463
fineweb,RLB+Muon,580,5.749870681762696,0.0002883890892502082,1.3705362533801235
fineweb,RLB+Muon,590,5.7246380805969235,0.00028777782992381193,1.376276508695446
fineweb,RLB+Muon,600,5.702764463424683,0.0002871516520829126,1.372903166792821
fineweb,RLB+Muon,610,5.683061027526856,0.0002865106318132596,1.3718852977151983
fineweb,RLB+Muon,620,5.633162641525269,0.0002858548470040794,1.3722167092957533
fineweb,RLB+Muon,630,5.635886287689209,0.000285184377338611,1.3746067845146173
fineweb,RLB+Muon,640,5.636438655853271,0.00028449930428442433,1.3734197974787095
fineweb,RLB+Muon,650,5.58283805847168,0.0002837997110835208,1.372607385914307
fineweb,RLB+Muon,660,5.576275873184204,0.0002830856827422189,1.3746558690094388
fineweb,RLB+Muon,670,5.558273458480835,0.00028235730602082517,1.3751038556103594
fineweb,RLB+Muon,680,5.5616600036621096,0.00028161466942309217,1.37197761797579
fineweb,RLB+Muon,690,5.545479202270508,0.00028085786318546465,1.374013965134509
fineweb,RLB+Muon,700,5.48828649520874,0.0002800869792661148,1.371996815886814
fineweb,RLB+Muon,710,5.53865909576416,0.00027930211133376875,1.374809135880787
fineweb,RLB+Muon,720,5.484159278869629,0.0002785033547563251,1.3708478378364817
fineweb,RLB+Muon,730,5.485653972625732,0.00027769080658926693,1.369306599884294
fineweb,RLB+Muon,740,5.471506404876709,0.0002768645655638685,1.373723848874215
fineweb,RLB+Muon,750,5.446679210662841,0.00027602473207519906,1.3763369089923798
fineweb,RLB+Muon,760,5.430224514007568,0.0002751714081699235,1.3752558981999754
fineweb,RLB+Muon,770,5.425788450241089,0.0002743046975339032,1.3740230782190337
fineweb,RLB+Muon,780,5.40947732925415,0.00027342470547959735,1.3776614086935297
fineweb,RLB+Muon,790,5.369767093658448,0.00027253153893326646,1.372573209006805
fineweb,RLB+Muon,800,5.385352993011475,0.00027162530642197997,1.372431038110517
fineweb,RLB+Muon,810,5.361481523513794,0.0002707061180604293,1.3724415861070156
fineweb,RLB+Muon,820,5.327116060256958,0.0002697740855375481,1.3718142717843875
fineweb,RLB+Muon,830,5.333108425140381,0.0002688293221029412,1.3727023322018794
fineweb,RLB+Muon,840,5.319926357269287,0.00026787194255312364,1.3759743770118802
fineweb,RLB+Muon,850,5.313661432266235,0.00026690206321757203,1.3741091679781676
fineweb,RLB+Muon,860,5.308208847045899,0.0002659198019445897,1.3704164927941747
fineweb,RLB+Muon,870,5.273946857452392,0.0002649252780869868,1.3705257699824869
fineweb,RLB+Muon,880,5.236963987350464,0.0002639186124875786,1.3716221144306473
fineweb,RLB+Muon,890,5.248008394241333,0.00026289992746450134,1.3708546867128462
fineweb,RLB+Muon,900,5.22106442451477,0.00026186934679635007,1.3715916278306395
fineweb,RLB+Muon,910,5.231797695159912,0.0002608269957071384,1.3722462330944836
fineweb,RLB+Muon,920,5.209920167922974,0.0002597730008510828,1.3749678674153984
fineweb,RLB+Muon,930,5.197137641906738,0.00025870749029721293,1.3750307073118164
fineweb,RLB+Muon,940,5.217709016799927,0.00025763059351381027,1.37193844410358
fineweb,RLB+Muon,950,5.174240589141846,0.0002565424413526768,1.373021482571494
fineweb,RLB+Muon,960,5.181952714920044,0.00025544316603323523,1.3705528414924628
fineweb,RLB+Muon,970,5.161809682846069,0.0002543329011264634,1.368747500597965
fineweb,RLB+Muon,980,5.170956230163574,0.00025321178153866423,1.3692662536865101
fineweb,RLB+Muon,990,5.161455965042114,0.0002520799434950734,1.3754777599941008
fineweb,RLB+Muon,1000,5.130686473846436,0.0002509375245233072,1.3737213338026777
fineweb,RLB+Muon,1010,5.113471555709839,0.0002497846634366514,1.3745397445047274
fineweb,RLB+Muon,1020,5.113789701461792,0.0002486215003171946,1.373283425089903
fineweb,RLB+Muon,1030,5.128317737579346,0.00024744817649880683,1.3743982350337318
fineweb,RLB+Muon,1040,5.112366151809693,0.0002462648345499665,1.3749140160973183
fineweb,RLB+Muon,1050,5.079342937469482,0.0002450716182564374,1.3734544240985997
fineweb,RLB+Muon,1060,5.087709522247314,0.0002438686726037968,1.368865503417328
fineweb,RLB+Muon,1070,5.062473344802856,0.0002426561437598195,1.3687609015614726
fineweb,RLB+Muon,1080,5.040115737915039,0.0002414341790567164,1.3685745474067517
fineweb,RLB+Muon,1090,5.073812246322632,0.0002402029269732328,1.3688627893803642
fineweb,RLB+Muon,1100,5.040153980255127,0.00023896253711660717,1.373568425665144
fineweb,RLB+Muon,1110,5.051619386672973,0.0002377131602043922,1.3711673027602955
fineweb,RLB+Muon,1120,5.038311195373535,0.0002364549480461418,1.3718484076904134
fineweb,RLB+Muon,1130,5.038812971115112,0.00023518805352496484,1.369665288820397
fineweb,RLB+Muon,1140,5.00608377456665,0.00023391263057894837,1.3700792494113556
fineweb,RLB+Muon,1150,5.00758728981018,0.00023262883418245333,1.3699081675265916
fineweb,RLB+Muon,1160,5.014300155639648,0.00023133682032728357,1.3692172694019973
fineweb,RLB+Muon,1170,5.000762462615967,0.0002300367460037315,1.3690992432180793
fineweb,RLB+Muon,1180,5.000479364395142,0.00022872876918150292,1.3719704430201092
fineweb,RLB+Muon,1190,5.004194259643555,0.00022741304879052182,1.373284948687069
fineweb,RLB+Muon,1200,5.005505466461182,0.00022608974470161945,1.3698174912831746
fineweb,RLB+Muon,1210,4.9558220386505125,0.00022475901770710883,1.3694563104771078
fineweb,RLB+Muon,1220,4.971253728866577,0.00022342102950124673,1.3713138586026616
fineweb,RLB+Muon,1230,4.945673942565918,0.0002220759426605868,1.3694706796086393
fineweb,RLB+Muon,1240,4.95023775100708,0.0002207239206242251,1.3691770508070475
fineweb,RLB+Muon,1250,4.927825117111206,0.00021936512767394096,1.369698130118195
fineweb,RLB+Muon,1260,4.924090909957886,0.0002179997289142353,1.3721046125050633
fineweb,RLB+Muon,1270,4.92624797821045,0.00021662789025226912,1.3763168479083105
fineweb,RLB+Muon,1280,4.917591762542725,0.0002152497783777045,1.3689952197368256
fineweb,RLB+Muon,1290,4.932113361358643,0.00021386556074245026,1.3697968980064616
fineweb,RLB+Muon,1300,4.884619617462159,0.00021247540554031533,1.3702084835036659
fineweb,RLB+Muon,1310,4.900181770324707,0.00021107948168657182,1.369186833477579
fineweb,RLB+Muon,1320,4.870789623260498,0.00020967795879743028,1.368364493001718
fineweb,RLB+Muon,1330,4.853897666931152,0.00020827100716943014,1.3708795715123414
fineweb,RLB+Muon,1340,4.861713314056397,0.00020685879775874703,1.3693176741944626
fineweb,RLB+Muon,1350,4.903612470626831,0.0002054415021604205,1.3717836609925143
fineweb,RLB+Muon,1360,4.866438150405884,0.00020401929258750362,1.3732946646166966
fineweb,RLB+Muon,1370,4.844658041000367,0.00020259234185013772,1.3730832998990081
fineweb,RLB+Muon,1380,4.8585912704467775,0.00020116082333455448,1.3867501502973028
fineweb,RLB+Muon,1390,4.849698066711426,0.00019972491098200823,1.3732503911945968
fineweb,RLB+Muon,1400,4.814881467819214,0.00019828477926764048,1.372918080992531
fineweb,RLB+Muon,1410,4.835702323913575,0.00019684060317927993,1.373222005669959
fineweb,RLB+Muon,1420,4.817888784408569,0.00019539255819617994,1.372060111700557
fineweb,RLB+Muon,1430,4.836535358428955,0.00019394082026769627,1.3718831408885308
fineweb,RLB+Muon,1440,4.81143364906311,0.0001924855657919079,1.3759504118119366
fineweb,RLB+Muon,1450,4.801572179794311,0.0001910269715941832,1.3727027988759801
fineweb,RLB+Muon,1460,4.812536716461182,0.00018956521490569417,1.3731477509834804
fineweb,RLB+Muon,1470,4.807549381256104,0.00018810047334188142,1.3732059029862285
fineweb,RLB+Muon,1480,4.804758501052857,0.00018663292488087238,1.3752325172070414
fineweb,RLB+Muon,1490,4.792032289505005,0.00018516274784185555,1.373481549101416
fineweb,RLB+Muon,1500,4.783036231994629,0.0001836901208634133,1.3772268743021414
fineweb,RLB+Muon,1510,4.771209383010865,0.00018221522288181568,1.3685934575274588
fineweb,RLB+Muon,1520,4.782493209838867,0.00018073823310927836,1.3713015090092084
fineweb,RLB+Muon,1530,4.7887777328491214,0.00017925933101218665,1.3752918431302532
fineweb,RLB+Muon,1540,4.7592545509338375,0.00017777869628928913,1.3774891865788959
fineweb,RLB+Muon,1550,4.756163883209228,0.0001762965088498626,1.3739539011963644
fineweb,RLB+Muon,1560,4.746775150299072,0.00017481294879185156,1.372409359109588
fineweb,RLB+Muon,1570,4.744402313232422,0.00017332819637998513,1.3737905287067407
fineweb,RLB+Muon,1580,4.7462317943573,0.0001718424320238731,1.374215962528251
fineweb,RLB+Muon,1590,4.725374555587768,0.00017035583625608485,1.373082521581091
fineweb,RLB+Muon,1600,4.711308431625366,0.000168868589710213,1.3723252124269494
fineweb,RLB+Muon,1610,4.726005268096924,0.00016738087309892515,1.3731458101305178
fineweb,RLB+Muon,1620,4.724136734008789,0.00016589286719200568,1.369079226721078
fineweb,RLB+Muon,1630,4.704285669326782,0.00016440475279439078,1.3700331673957407
fineweb,RLB+Muon,1640,4.710994577407837,0.00016291671072419912,1.368899421102833
fineweb,RLB+Muon,1650,4.709623575210571,0.00016142892179076102,1.3692990339943207
fineweb,RLB+Muon,1660,4.728132438659668,0.0001599415667726486,1.3711887368932367
fineweb,RLB+Muon,1670,4.699134445190429,0.0001584548263957097,1.3688531586900354
fineweb,RLB+Muon,1680,4.7073719024658205,0.0001569688813111081,1.3686381150968372
fineweb,RLB+Muon,1690,4.694078826904297,0.00015548391207337333,1.3730548272957095
fineweb,RLB+Muon,1700,4.703237581253052,0.0001540000991184612,1.3716143058612942
fineweb,RLB+Muon,1710,4.679822540283203,0.0001525176227418298,1.3721441881381906
fineweb,RLB+Muon,1720,4.677962160110473,0.00015103666307653203,1.3741264667129145
fineweb,RLB+Muon,1730,4.649685716629028,0.0001495574000713278,1.3735323480912485
fineweb,RLB+Muon,1740,4.66824860572815,0.0001480800134688189,1.3740686927107162
fineweb,RLB+Muon,1750,4.68619327545166,0.0001466046827836089,1.375605250906665
fineweb,RLB+Muon,1760,4.6360022068023685,0.00014513158728049044,1.3686591336852871
fineweb,RLB+Muon,1770,4.655824136734009,0.00014366090595266314,1.3689757228828967
fineweb,RLB+Muon,1780,4.680139827728271,0.00014219281749998456,1.3727556309197098
fineweb,RLB+Muon,1790,4.622894525527954,0.00014072750030725672,1.3735334798926488
fineweb,RLB+Muon,1800,4.644807958602906,0.00013926513242255067,1.3747432871139609
fineweb,RLB+Muon,1810,4.6387933731079105,0.00013780589153557232,1.3725944364210592
fineweb,RLB+Muon,1820,4.641541767120361,0.0001363499549560718,1.3746709662955254
fineweb,RLB+Muon,1830,4.628288793563843,0.0001348974995922986,1.3732841574936174
fineweb,RLB+Muon,1840,4.604309368133545,0.00013344870192950604,1.3739189873915165
fineweb,RLB+Muon,1850,4.650271272659301,0.00013200373800850669,1.373736006731633
fineweb,RLB+Muon,1860,4.600688219070435,0.00013056278340428193,1.3743325806106441
fineweb,RLB+Muon,1870,4.612374639511108,0.00012912601320464842,1.372645676182583
fineweb,RLB+Muon,1880,4.604397964477539,0.0001276936019889831,1.373403130902443
fineweb,RLB+Muon,1890,4.616943788528443,0.00012626572380701058,1.3750603025662713
fineweb,RLB+Muon,1900,4.636904191970825,0.0001248425521576549,1.3782577099045739
fineweb,RLB+Muon,1910,4.630536603927612,0.00012342425996795747,1.3745793198817409
fineweb,RLB+Muon,1920,4.611374187469482,0.00012201101957206532,1.373946039902512
fineweb,RLB+Muon,1930,4.6014786720275875,0.00012060300269029124,1.373414552398026
fineweb,RLB+Muon,1940,4.58441390991211,0.00011920038040824796,1.3764273090055212
fineweb,RLB+Muon,1950,4.6141104221344,0.00011780332315606016,1.377308607287705
fineweb,RLB+Muon,1960,4.600374937057495,0.00011641200068765563,1.3775793747976421
fineweb,RLB+Muon,1970,4.627874135971069,0.00011502658206013892,1.3799224070971832
fineweb,RLB+Muon,1980,4.571008396148682,0.00011364723561324927,1.3787269555963575
fineweb,RLB+Muon,1990,4.581938791275024,0.00011227412894890628,1.373289347300306
fineweb,RLB+Muon,2000,4.565403032302856,0.00011090742891084471,1.3737020375207067
fineweb,RLB+Muon,2010,4.579423618316651,0.00010954730156434157,1.3723849997972137
fineweb,RLB+Muon,2020,4.58449354171753,0.00010819391217603787,1.3742063137120568
fineweb,RLB+Muon,2030,4.568493270874024,0.00010684742519385737,1.3748772936756724
fineweb,RLB+Muon,2040,4.582213020324707,0.00010550800422702489,1.3739804087788798
fineweb,RLB+Muon,2050,4.577428150177002,0.00010417581202618635,1.3740856031072326
fineweb,RLB+Muon,2060,4.542650890350342,0.00010285101046363306,1.375218099274207
fineweb,RLB+Muon,2070,4.555593824386596,0.00010153376051363338,1.3756228369893506
fineweb,RLB+Muon,2080,4.555278348922729,0.00010022422223287245,1.3752822429989464
fineweb,RLB+Muon,2090,4.553061008453369,9.892255474100456e-05,1.3795774188125507
fineweb,RLB+Muon,2100,4.553789234161377,9.762891620131822e-05,1.3756471414933913
fineweb,RLB+Muon,2110,4.541110038757324,9.634346380151855e-05,1.3745553051121533
fineweb,RLB+Muon,2120,4.522195529937744,9.506635373462743e-05,1.375285664421972
fineweb,RLB+Muon,2130,4.5424479961395265,9.379774118000463e-05,1.3747162088984624
fineweb,RLB+Muon,2140,4.5643572330474855,9.253778028449258e-05,1.3743601887952537
fineweb,RLB+Muon,2150,4.540726232528686,9.128662414368604e-05,1.3737659006030298
fineweb,RLB+Muon,2160,4.546981000900269,9.004442478332968e-05,1.3749675745842977
fineweb,RLB+Muon,2170,4.526670980453491,8.881133314084598e-05,1.3772025173879228
fineweb,RLB+Muon,2180,4.591766786575318,8.758749904699466e-05,1.376229982485529
fineweb,RLB+Muon,2190,4.533925199508667,8.637307120766755e-05,1.3759598516160623
fineweb,RLB+Muon,2200,4.527858448028565,8.516819718581906e-05,1.3778161298017948
fineweb,RLB+Muon,2210,4.521267986297607,8.397302338353651e-05,1.3749064604984595
fineweb,RLB+Muon,2220,4.504080724716187,8.278769502425084e-05,1.3882048466126435
fineweb,RLB+Muon,2230,4.542036437988282,8.161235613509075e-05,1.3720761581906118
fineweb,RLB+Muon,2240,4.51613416671753,8.044714952938238e-05,1.375367077079136
fineweb,RLB+Muon,2250,4.506330108642578,7.929221678929623e-05,1.3734306101803668
fineweb,RLB+Muon,2260,4.516976594924927,7.814769824864366e-05,1.3730765279149637
fineweb,RLB+Muon,2270,4.506765842437744,7.701373297582546e-05,1.3736193191143684
fineweb,RLB+Muon,2280,4.524176979064942,7.589045875693352e-05,1.3740649312152526
fineweb,RLB+Muon,2290,4.485919427871704,7.477801207900909e-05,1.3750554658821783
fineweb,RLB+Muon,2300,4.498032140731811,7.367652811345809e-05,1.3743820279138164
fineweb,RLB+Muon,2310,4.490181589126587,7.258614069962701e-05,1.3746966336620972
fineweb,RLB+Muon,2320,4.48721981048584,7.15069823285402e-05,1.3744327077060006
fineweb,RLB+Muon,2330,4.502152156829834,7.043918412680096e-05,1.373344687302597
fineweb,RLB+Muon,2340,4.505217027664185,6.938287584065885e-05,1.3730574478744528
fineweb,RLB+Muon,2350,4.501954698562622,6.833818582024439e-05,1.3734356710221618
fineweb,RLB+Muon,2360,4.476380825042725,6.730524100397324e-05,1.3735457368893549
fineweb,RLB+Muon,2370,4.498169231414795,6.628416690312251e-05,1.3770127586903982
fineweb,RLB+Muon,2380,4.502060317993164,6.527508758657974e-05,1.372251667326782
fineweb,RLB+Muon,2390,4.486085844039917,6.427812566576775e-05,1.3745974523946642
fineweb,RLB+Muon,2400,4.460476207733154,6.329340227974629e-05,1.37314554391196
fineweb,RLB+Muon,2410,4.484377479553222,6.232103708049272e-05,1.3729824794107117
fineweb,RLB+Muon,2420,4.458128118515015,6.136114821836304e-05,1.3719116507912985
fineweb,RLB+Muon,2430,4.467827606201172,6.0413852327735977e-05,1.3720975924050436
fineweb,RLB+Muon,2440,4.466861343383789,5.9479264512840794e-05,1.3735680101206527
fineweb,RLB+Muon,2450,4.467635440826416,5.855749833377125e-05,1.375808479799889
fineweb,RLB+Muon,2460,4.462912464141846,5.764866579268692e-05,1.3732897894806229
fineweb,RLB+Muon,2470,4.462793016433716,5.6752877320204306e-05,1.3737458711722865
fineweb,RLB+Muon,2480,4.467653703689575,5.5870241761978464e-05,1.3738024001941085
fineweb,RLB+Muon,2490,4.462517976760864,5.50008663654772e-05,1.3737659800914117
fineweb,RLB+Muon,2500,4.428190565109253,5.414485676694995e-05,1.3737359846942128
fineweb,RLB+Muon,2510,4.45500864982605,5.330231697859196e-05,1.3729909243993461
fineweb,RLB+Muon,2520,4.476992845535278,5.2473349375905794e-05,1.3733849166659637
fineweb,RLB+Muon,2530,4.464533996582031,5.1658054685262116e-05,1.3745236148824915
fineweb,RLB+Muon,2540,4.430760383605957,5.085653197166052e-05,1.3779796993592754
fineweb,RLB+Muon,2550,4.457704877853393,5.006887862669219e-05,1.3759694294189102
fineweb,RLB+Muon,2560,4.462405014038086,4.9295190356706257e-05,1.3704905680846422
fineweb,RLB+Muon,2570,4.458963871002197,4.853556117118055e-05,1.3702437271014787
fineweb,RLB+Muon,2580,4.468390083312988,4.779008337129862e-05,1.3705265144002623
fineweb,RLB+Muon,2590,4.453976345062256,4.705884753873448e-05,1.3721569469780661
fineweb,RLB+Muon,2600,4.445104455947876,4.634194252464623e-05,1.3741502637858503
fineweb,RLB+Muon,2610,4.414642572402954,4.5639455438879834e-05,1.3733072257135064
fineweb,RLB+Muon,2620,4.4445390701293945,4.495147163938453e-05,1.3747754902811722
fineweb,RLB+Muon,2630,4.413864803314209,4.4278074721841174e-05,1.3747066033422015
fineweb,RLB+Muon,2640,4.4287269592285154,4.361934650950481e-05,1.374001213372685
fineweb,RLB+Muon,2650,4.425897789001465,4.297536704326216e-05,1.3735663873143493
fineweb,RLB+Muon,2660,4.410531330108642,4.234621457190635e-05,1.370183694898151
fineweb,RLB+Muon,2670,4.434342288970948,4.173196554262883e-05,1.3703327576047741
fineweb,RLB+Muon,2680,4.406418561935425,4.113269459173043e-05,1.3728907682932914
fineweb,RLB+Muon,2690,4.42536735534668,4.0548474535552446e-05,1.3700441420078278
fineweb,RLB+Muon,2700,4.434726715087891,3.9979376361628946e-05,1.3701254051295109
fineweb,RLB+Muon,2710,4.423429822921753,3.942546922006115e-05,1.3720968737849035
fineweb,RLB+Muon,2720,4.421212148666382,3.888682041511499e-05,1.3689830799004994
fineweb,RLB+Muon,2730,4.418273019790649,3.836349539704333e-05,1.372834913607221
fineweb,RLB+Muon,2740,4.41604323387146,3.7855557754133057e-05,1.3715809264802374
fineweb,RLB+Muon,2750,4.428744554519653,3.7363069204978575e-05,1.3738300803117454
fineweb,RLB+Muon,2760,4.41792140007019,3.688608959098262e-05,1.3709107547067105
fineweb,RLB+Muon,2770,4.426612138748169,3.6424676869084926e-05,1.3705244052107446
fineweb,RLB+Muon,2780,4.420099353790283,3.597888710472001e-05,1.3715122671797872
fineweb,RLB+Muon,2790,4.418615484237671,3.554877446500471e-05,1.3743374942103401
fineweb,RLB+Muon,2800,4.429453325271607,3.513439121215659e-05,1.3755482868873514
fineweb,RLB+Muon,2810,4.422430562973022,3.473578769714351e-05,1.3706025414052418
fineweb,RLB+Muon,2820,4.429214334487915,3.435301235356557e-05,1.3716550920973531
fineweb,RLB+Muon,2830,4.395063495635986,3.3986111691770114e-05,1.372592092200648
fineweb,RLB+Muon,2840,4.412136507034302,3.36351302932003e-05,1.3747302144183777
fineweb,RLB+Muon,2850,4.415735101699829,3.330011080497806e-05,1.3705037270323372
fineweb,RLB+Muon,2860,4.412103176116943,3.298109393472216e-05,1.369909985398408
fineweb,RLB+Muon,2870,4.405222225189209,3.267811844560191e-05,1.3705265881842934
fineweb,RLB+Muon,2880,4.413539457321167,3.2391221151627036e-05,1.3743386202142573
fineweb,RLB+Muon,2890,4.389326286315918,3.212043691317456e-05,1.3705833485932089
fineweb,RLB+Muon,2900,4.39471549987793,3.1865798632752955e-05,1.3744704374810681
fineweb,RLB+Muon,2910,4.430036306381226,3.1627337251004223e-05,1.370483512186911
fineweb,RLB+Muon,2920,4.407972288131714,3.140508174294431e-05,1.3712431082967669
fineweb,RLB+Muon,2930,4.369199943542481,3.119905911444245e-05,1.3754379237187095
fineweb,RLB+Muon,2940,4.427746677398682,3.1009294398939736e-05,1.3727735347114502
