task,run_name,label,activation,optimizer,seed,step,tokens,gpu_hours_approx,loss,lr,seconds_per_step,grad_clip_triggered,grad_global_norm_before_clip
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,150,4915200,0.5658830782830289,6.418900489807129,0.00015000000000000001,3.395298469698173,False,0.8286588788032532
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,160,5242880,0.580627522418379,6.298832750320434,0.00016,3.2660298136033816,False,0.6254684329032898
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,170,5570560,0.6340064217433651,6.2857850074768065,0.00017,3.3565045857001676,True,1.082318902015686
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,180,5898240,0.653799895659904,6.127398204803467,0.00018,3.26899947829952,False,0.709589421749115
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,190,6225920,0.708432897789268,6.112894058227539,0.00018999999999999998,3.3557347790017955,False,0.5332321524620056
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,200,6553600,0.7563235730000694,6.051235151290894,0.0002,3.4034560785003123,False,0.5778789520263672
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,210,6881280,0.7598180246763998,5.990083694458008,0.00019998064801771698,3.2563629628988564,False,0.6683918237686157
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,220,7208960,0.7942573932085523,5.944667339324951,0.00019991376358936502,3.249234790398623,False,0.7080845236778259
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,230,7536640,0.9005885873697116,5.905940008163452,0.00019979914539131405,3.524042298403219,False,0.6641119718551636
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,240,7864320,0.915247941306637,5.828011989593506,0.00019963685785550568,3.4321797798998888,False,0.7288788557052612
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,250,8192000,0.9779752135550047,5.760902786254883,0.00019942699221091792,3.520710768798017,False,0.6347560882568359
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,260,8519680,0.9154622821643069,5.737054967880249,0.00019916966643228088,3.1689078997995237,False,0.6269792318344116
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,270,8847360,1.0320923648694589,5.745597267150879,0.00019886502517375818,3.440307882898196,False,0.584805428981781
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,280,9175040,1.0617317264084059,5.6523439407348635,0.00019851323968763054,3.412709120598447,False,0.6839097142219543
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,290,9502720,1.0632418676881288,5.616303825378418,0.00019811450772802718,3.299716141101089,False,0.7569596171379089
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,300,9830400,1.1182910939998691,5.60503396987915,0.0001976690534397596,3.3548732819996077,False,0.5866236686706543
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,310,10158080,1.164206446219339,5.5640284538269045,0.00019717712723231977,3.379954198701307,False,0.5436209440231323
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,320,10485760,1.1030749375994007,5.540624904632568,0.00019663900563911415,3.1023982619983146,False,0.5732367038726807
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,330,10813440,1.1782295848765838,5.547266483306885,0.00019605499116201182,3.2133534132997736,False,0.5645314455032349
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,340,11141120,1.2016681014140744,5.493096542358399,0.00019542541210129503,3.1808861508019617,False,0.5794161558151245
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,350,11468800,1.2023854769106643,5.459136629104615,0.00019475062237110703,3.091848369198851,False,0.6109253168106079
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,360,11796480,1.375035131959594,5.402896976470947,0.00019403100130050137,3.437587829898985,False,0.6008716821670532
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,370,12124160,1.3048152588243345,5.405858039855957,0.00019326695342020435,3.1738749538970294,False,0.6224049925804138
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,380,12451840,1.3827982957927938,5.4103916645050045,0.00019245890823521033,3.275048595298722,False,0.574535608291626
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,390,12779520,1.4065401063138658,5.38291654586792,0.00019160731998333824,3.245861783801229,False,0.6249738931655884
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,400,13107200,1.366974302844998,5.373367023468018,0.00019071266737988435,3.0756921814012457,False,0.7392560243606567
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,410,13434880,1.4995631143269808,5.3576939582824705,0.0001897754533485153,3.2917239094982507,False,0.7945120930671692
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,420,13762560,1.4745097392662623,5.292569923400879,0.0001887962047385526,3.1596637269991334,False,0.6455733776092529
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,430,14090240,1.5276163655705266,5.277083015441894,0.00018777547202880734,3.197336579101102,False,0.6230375170707703
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,440,14417920,1.566032910785612,5.311769676208496,0.00018671382901813176,3.2032491356978428,False,0.6648958325386047
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,450,14745600,1.6044221394491616,5.262799024581909,0.0001856118725028618,3.208844278898323,False,0.5804240703582764
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,460,15073280,1.632623978979213,5.2512674808502195,0.0001844702219413313,3.19426430669846,False,0.6262066960334778
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,470,15400960,1.6220482037179398,5.229507827758789,0.00018328951910564738,3.1060497518003105,False,0.6139858365058899
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,480,15728640,1.9234797114141595,5.18379774093628,0.000182070427720922,3.606524458901549,False,0.6639782786369324
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,490,16056320,1.850063853929492,5.224621963500977,0.00018081363309216267,3.3980764664011076,False,0.6820693612098694
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,500,16384000,1.8532232962218889,5.199677276611328,0.0001795198417190325,3.3358019331994,False,0.5791975259780884
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,510,16711680,1.9371903901865395,5.163902282714844,0.00017818978089869554,3.4185712767997756,False,0.5527892708778381
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,520,17039360,1.7266722051499204,5.182980585098266,0.0001768241983169709,2.988471124297939,False,0.5979102849960327
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,530,17367040,1.7874867604286313,5.168126249313355,0.00017542386162802562,3.0353548761995626,False,0.5908971428871155
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,540,17694720,1.789131266520708,5.162646532058716,0.0001739895580228425,2.98188544420118,False,0.5377547144889832
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,550,18022400,1.6265269345098607,5.12244143486023,0.00017252209378670528,2.661589529197954,False,0.5190402269363403
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,560,18350080,1.7554844735557626,5.111111688613891,0.00017102229384595013,2.821314332500333,False,0.5189013481140137
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,570,18677760,1.785361061794635,5.084894180297852,0.0001694910013042382,2.818991150202055,False,0.5616419911384583
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,580,19005440,1.7795530940064863,5.112181663513184,0.00016792907696860996,2.76137549069972,False,0.5610281229019165
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,590,19333120,1.7693890406452475,5.079631900787353,0.00016633739886558755,2.69906802810292,False,0.5795305967330933
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,600,19660800,1.8930051117989932,5.0724725246429445,0.00016471686174759733,2.83950766769849,False,0.5310842990875244
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,610,19988480,2.1817126039942214,5.018731212615966,0.00016306837658999014,3.2189202354013107,False,0.5420061349868774
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,620,20316160,2.2721021695757453,5.040774631500244,0.00016139287007894195,3.298212826803501,False,0.5340059995651245
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,630,20643840,2.312894469410385,5.001397562026978,0.00015969128409052264,3.3041349563005498,False,0.5718100666999817
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,640,20971520,2.1517371645869896,4.9912395000457765,0.0001579645751612259,3.025880387700454,False,0.5597040057182312
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,650,21299200,2.2914194030001656,4.968352890014648,0.00015621371395025812,3.1727345580002293,False,0.515008807182312
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,660,21626880,2.3420180564715216,5.003578090667725,0.0001544396846938877,3.1936609860975294,False,0.5844779014587402
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,670,21954560,2.4995634369113313,4.992689418792724,0.00015264348465216277,3.3576225271943256,False,0.5505933165550232
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,680,22282240,2.4960903532883254,4.95165228843689,0.00015082612354830728,3.3036489969992546,False,0.523069441318512
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,690,22609920,2.251924054112751,4.926173162460327,0.00014898862300111095,2.9372922444948926,False,0.4697134494781494
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,700,22937600,2.569637824524802,4.931959438323974,0.00014713201595063243,3.303820060103317,False,0.5185676217079163
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,710,23265280,2.5787213834746376,4.923100996017456,0.0001452573460775381,3.268801753700245,False,0.5321011543273926
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,720,23592960,2.5844635393610225,4.933477830886841,0.00014336566721640323,3.230579424201278,False,0.5084786415100098
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,730,23920640,2.5423213897671992,4.873921728134155,0.000141458042763305,3.1343688366992866,False,0.524563729763031
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,740,24248320,2.365193087088345,4.92229118347168,0.00013953554507804082,2.8765861869993388,False,0.5302534103393555
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,750,24576000,2.4547696274967166,4.878996562957764,0.00013759925488130746,2.9457235529960597,False,0.5194326043128967
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,760,24903680,2.708731329456075,4.869462633132935,0.00013565026064718045,3.2077081533032468,False,0.4950132668018341
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,770,25231360,2.9834489406106552,4.861382150650025,0.00013368965799123475,3.487148112402065,False,0.49906498193740845
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,780,25559040,2.8122906306727478,4.848910999298096,0.00013171854905465096,3.2449507276993246,False,0.5383899807929993
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,790,25886720,2.913805257503021,4.835655212402344,0.00012973804188465312,3.3195249769021755,False,0.5091660022735596
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,800,26214400,2.9565546687097393,4.855520820617675,0.0001277492498116266,3.3261240022984566,False,0.5310468673706055
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,810,26542080,3.023066504075832,4.812731981277466,0.000125753290823266,3.35896278230648,False,0.5128549337387085
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,820,26869760,3.0584803695564755,4.8244610786437985,0.00012375128693610494,3.3568686982936926,False,0.516306459903717
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,830,27197440,2.8687172868569095,4.7821331977844235,0.00012174436356478107,3.1106572990014683,False,0.5133242607116699
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,840,27525120,3.140508607692706,4.8004138469696045,0.00011973364888939107,3.3648306510993278,False,0.49394986033439636
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,850,27852800,3.1664584387905457,4.784598398208618,0.00011772027322129073,3.3527206998958716,False,0.5167559385299683
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,860,28180480,3.214998778585448,4.788184261322021,0.00011570536836769705,3.364533605496399,False,0.502342164516449
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,870,28508160,3.072696801869606,4.745284128189087,0.0001136900669954497,3.178651864003041,False,0.49042242765426636
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,880,28835840,3.134295767588903,4.763905096054077,0.00011167550199428893,3.2055297623068326,False,0.4907687306404114
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,890,29163520,3.102295101374362,4.75293984413147,0.00010966280584000836,3.1371523497044107,False,0.47419610619544983
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,900,29491200,3.4066805120004573,4.750058031082153,0.0001076531099578404,3.4066805120004573,False,0.5141833424568176
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,910,29818880,3.059182427406809,4.727861833572388,0.00010564754408643219,3.0255650380946464,False,0.48356086015701294
dclm,dclm_matrix_policy_as2.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=2 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,920,30146560,3.25919326520512,4.71801791191101,0.00010364723564276982,3.188341237700661,False,0.5030722618103027
