row_index,row_id,phase,dataset,dataset_name,dataset_config,dataset_revision,dataset_streaming,text_column,train_split,val_split,train_skip_documents,validation_skip_documents,train_skip_tokens,val_skip_tokens,cache_dir,model,layers,d_model,heads,ffn_dim,seq_len,batch_size,grad_accum,global_tokens_per_step,train_tokens,val_tokens,steps,eval_interval,eval_batches,log_interval,seed,method,activation,optimizer,lr,min_lr,weight_decay,warmup_steps,beta1,beta2,eps,grad_clip,muon_momentum,muon_ns_steps,muon_adjust_lr_fn,init_std,rational_init,post_rational_init,rational_group_size,rational_max_groups,probe_batch_size,matrix_spectrum_interval,telemetry_rlb_stat_every,sam_rho,sam_adaptive,tokenizer,tokenizer_revision,extra_args
456,18l_1024d_300m_tokens_9150_steps_dclm_seed2027_silu_schedulefree,18l_1024d_300m_tokens_9150_steps,dclm,mlfoundations/dclm-baseline-1.0,none,a3b142c183aebe5af344955ae20836eb34dcf69b,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/dclm,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,2027,silu_schedulefree,silu,schedule_free_adamw,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,--schedule-free-beta1 0.90 --schedule-free-warmup-steps 0
457,18l_1024d_300m_tokens_9150_steps_dclm_seed2027_rlb_schedulefree,18l_1024d_300m_tokens_9150_steps,dclm,mlfoundations/dclm-baseline-1.0,none,a3b142c183aebe5af344955ae20836eb34dcf69b,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/dclm,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,2027,rlb_schedulefree,rlb_fused_global_rational,schedule_free_adamw,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,--schedule-free-beta1 0.90 --schedule-free-warmup-steps 0
458,18l_1024d_300m_tokens_9150_steps_dclm_seed3407_silu_adamw,18l_1024d_300m_tokens_9150_steps,dclm,mlfoundations/dclm-baseline-1.0,none,a3b142c183aebe5af344955ae20836eb34dcf69b,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/dclm,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,3407,silu_adamw,silu,adamw,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,
459,18l_1024d_300m_tokens_9150_steps_dclm_seed3407_rlb_adamw,18l_1024d_300m_tokens_9150_steps,dclm,mlfoundations/dclm-baseline-1.0,none,a3b142c183aebe5af344955ae20836eb34dcf69b,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/dclm,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,3407,rlb_adamw,rlb_fused_global_rational,adamw,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,
460,18l_1024d_300m_tokens_9150_steps_dclm_seed3407_silu_muon,18l_1024d_300m_tokens_9150_steps,dclm,mlfoundations/dclm-baseline-1.0,none,a3b142c183aebe5af344955ae20836eb34dcf69b,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/dclm,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,3407,silu_muon,silu,muon,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,--muon-momentum 0.95 --muon-ns-steps 5 --muon-adjust-lr-fn match_rms_adamw
461,18l_1024d_300m_tokens_9150_steps_dclm_seed3407_rlb_muon,18l_1024d_300m_tokens_9150_steps,dclm,mlfoundations/dclm-baseline-1.0,none,a3b142c183aebe5af344955ae20836eb34dcf69b,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/dclm,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,3407,rlb_muon,rlb_fused_global_rational,muon,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,--muon-momentum 0.95 --muon-ns-steps 5 --muon-adjust-lr-fn match_rms_adamw
462,18l_1024d_300m_tokens_9150_steps_dclm_seed3407_silu_lion,18l_1024d_300m_tokens_9150_steps,dclm,mlfoundations/dclm-baseline-1.0,none,a3b142c183aebe5af344955ae20836eb34dcf69b,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/dclm,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,3407,silu_lion,silu,lion,0.0001,0.00001,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,
463,18l_1024d_300m_tokens_9150_steps_dclm_seed3407_rlb_lion,18l_1024d_300m_tokens_9150_steps,dclm,mlfoundations/dclm-baseline-1.0,none,a3b142c183aebe5af344955ae20836eb34dcf69b,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/dclm,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,3407,rlb_lion,rlb_fused_global_rational,lion,0.0001,0.00001,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,
464,18l_1024d_300m_tokens_9150_steps_dclm_seed3407_silu_soap,18l_1024d_300m_tokens_9150_steps,dclm,mlfoundations/dclm-baseline-1.0,none,a3b142c183aebe5af344955ae20836eb34dcf69b,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/dclm,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,3407,silu_soap,silu,soap_adamw,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,--soap-precondition-frequency 50 --no-soap-one-sided
465,18l_1024d_300m_tokens_9150_steps_dclm_seed3407_rlb_soap,18l_1024d_300m_tokens_9150_steps,dclm,mlfoundations/dclm-baseline-1.0,none,a3b142c183aebe5af344955ae20836eb34dcf69b,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/dclm,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,3407,rlb_soap,rlb_fused_global_rational,soap_adamw,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,--soap-precondition-frequency 50 --no-soap-one-sided
466,18l_1024d_300m_tokens_9150_steps_dclm_seed3407_silu_ademamix,18l_1024d_300m_tokens_9150_steps,dclm,mlfoundations/dclm-baseline-1.0,none,a3b142c183aebe5af344955ae20836eb34dcf69b,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/dclm,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,3407,silu_ademamix,silu,ademamix,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,--ademamix-alpha 5.0 --ademamix-beta3 0.9999
467,18l_1024d_300m_tokens_9150_steps_dclm_seed3407_rlb_ademamix,18l_1024d_300m_tokens_9150_steps,dclm,mlfoundations/dclm-baseline-1.0,none,a3b142c183aebe5af344955ae20836eb34dcf69b,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/dclm,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,3407,rlb_ademamix,rlb_fused_global_rational,ademamix,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,--ademamix-alpha 5.0 --ademamix-beta3 0.9999
468,18l_1024d_300m_tokens_9150_steps_dclm_seed3407_silu_came,18l_1024d_300m_tokens_9150_steps,dclm,mlfoundations/dclm-baseline-1.0,none,a3b142c183aebe5af344955ae20836eb34dcf69b,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/dclm,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,3407,silu_came,silu,adafactor_came,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,--came-confidence-scale 1.0
469,18l_1024d_300m_tokens_9150_steps_dclm_seed3407_rlb_came,18l_1024d_300m_tokens_9150_steps,dclm,mlfoundations/dclm-baseline-1.0,none,a3b142c183aebe5af344955ae20836eb34dcf69b,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/dclm,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,3407,rlb_came,rlb_fused_global_rational,adafactor_came,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,--came-confidence-scale 1.0
470,18l_1024d_300m_tokens_9150_steps_dclm_seed3407_silu_schedulefree,18l_1024d_300m_tokens_9150_steps,dclm,mlfoundations/dclm-baseline-1.0,none,a3b142c183aebe5af344955ae20836eb34dcf69b,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/dclm,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,3407,silu_schedulefree,silu,schedule_free_adamw,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,--schedule-free-beta1 0.90 --schedule-free-warmup-steps 0
471,18l_1024d_300m_tokens_9150_steps_dclm_seed3407_rlb_schedulefree,18l_1024d_300m_tokens_9150_steps,dclm,mlfoundations/dclm-baseline-1.0,none,a3b142c183aebe5af344955ae20836eb34dcf69b,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/dclm,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,3407,rlb_schedulefree,rlb_fused_global_rational,schedule_free_adamw,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,--schedule-free-beta1 0.90 --schedule-free-warmup-steps 0
472,18l_1024d_300m_tokens_9150_steps_fineweb_edu_seed1337_silu_adamw,18l_1024d_300m_tokens_9150_steps,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,87f09149ef4734204d70ed1d046ddc9ca3f2b8f9,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/fineweb_edu,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,1337,silu_adamw,silu,adamw,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,
473,18l_1024d_300m_tokens_9150_steps_fineweb_edu_seed1337_rlb_adamw,18l_1024d_300m_tokens_9150_steps,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,87f09149ef4734204d70ed1d046ddc9ca3f2b8f9,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/fineweb_edu,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,1337,rlb_adamw,rlb_fused_global_rational,adamw,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,
474,18l_1024d_300m_tokens_9150_steps_fineweb_edu_seed1337_silu_muon,18l_1024d_300m_tokens_9150_steps,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,87f09149ef4734204d70ed1d046ddc9ca3f2b8f9,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/fineweb_edu,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,1337,silu_muon,silu,muon,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,--muon-momentum 0.95 --muon-ns-steps 5 --muon-adjust-lr-fn match_rms_adamw
475,18l_1024d_300m_tokens_9150_steps_fineweb_edu_seed1337_rlb_muon,18l_1024d_300m_tokens_9150_steps,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,87f09149ef4734204d70ed1d046ddc9ca3f2b8f9,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/fineweb_edu,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,1337,rlb_muon,rlb_fused_global_rational,muon,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,--muon-momentum 0.95 --muon-ns-steps 5 --muon-adjust-lr-fn match_rms_adamw
476,18l_1024d_300m_tokens_9150_steps_fineweb_edu_seed1337_silu_lion,18l_1024d_300m_tokens_9150_steps,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,87f09149ef4734204d70ed1d046ddc9ca3f2b8f9,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/fineweb_edu,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,1337,silu_lion,silu,lion,0.0001,0.00001,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,
477,18l_1024d_300m_tokens_9150_steps_fineweb_edu_seed1337_rlb_lion,18l_1024d_300m_tokens_9150_steps,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,87f09149ef4734204d70ed1d046ddc9ca3f2b8f9,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/fineweb_edu,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,1337,rlb_lion,rlb_fused_global_rational,lion,0.0001,0.00001,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,
478,18l_1024d_300m_tokens_9150_steps_fineweb_edu_seed1337_silu_soap,18l_1024d_300m_tokens_9150_steps,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,87f09149ef4734204d70ed1d046ddc9ca3f2b8f9,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/fineweb_edu,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,1337,silu_soap,silu,soap_adamw,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,--soap-precondition-frequency 50 --no-soap-one-sided
479,18l_1024d_300m_tokens_9150_steps_fineweb_edu_seed1337_rlb_soap,18l_1024d_300m_tokens_9150_steps,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,87f09149ef4734204d70ed1d046ddc9ca3f2b8f9,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/fineweb_edu,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,1337,rlb_soap,rlb_fused_global_rational,soap_adamw,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,--soap-precondition-frequency 50 --no-soap-one-sided
480,18l_1024d_300m_tokens_9150_steps_fineweb_edu_seed1337_silu_ademamix,18l_1024d_300m_tokens_9150_steps,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,87f09149ef4734204d70ed1d046ddc9ca3f2b8f9,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/fineweb_edu,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,1337,silu_ademamix,silu,ademamix,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,--ademamix-alpha 5.0 --ademamix-beta3 0.9999
481,18l_1024d_300m_tokens_9150_steps_fineweb_edu_seed1337_rlb_ademamix,18l_1024d_300m_tokens_9150_steps,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,87f09149ef4734204d70ed1d046ddc9ca3f2b8f9,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/fineweb_edu,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,1337,rlb_ademamix,rlb_fused_global_rational,ademamix,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,--ademamix-alpha 5.0 --ademamix-beta3 0.9999
482,18l_1024d_300m_tokens_9150_steps_fineweb_edu_seed1337_silu_came,18l_1024d_300m_tokens_9150_steps,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,87f09149ef4734204d70ed1d046ddc9ca3f2b8f9,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/fineweb_edu,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,1337,silu_came,silu,adafactor_came,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,--came-confidence-scale 1.0
483,18l_1024d_300m_tokens_9150_steps_fineweb_edu_seed1337_rlb_came,18l_1024d_300m_tokens_9150_steps,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,87f09149ef4734204d70ed1d046ddc9ca3f2b8f9,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/fineweb_edu,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,1337,rlb_came,rlb_fused_global_rational,adafactor_came,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,--came-confidence-scale 1.0
484,18l_1024d_300m_tokens_9150_steps_fineweb_edu_seed1337_silu_schedulefree,18l_1024d_300m_tokens_9150_steps,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,87f09149ef4734204d70ed1d046ddc9ca3f2b8f9,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/fineweb_edu,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,1337,silu_schedulefree,silu,schedule_free_adamw,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,--schedule-free-beta1 0.90 --schedule-free-warmup-steps 0
485,18l_1024d_300m_tokens_9150_steps_fineweb_edu_seed1337_rlb_schedulefree,18l_1024d_300m_tokens_9150_steps,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,87f09149ef4734204d70ed1d046ddc9ca3f2b8f9,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/fineweb_edu,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,1337,rlb_schedulefree,rlb_fused_global_rational,schedule_free_adamw,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,--schedule-free-beta1 0.90 --schedule-free-warmup-steps 0
486,18l_1024d_300m_tokens_9150_steps_fineweb_edu_seed2027_silu_adamw,18l_1024d_300m_tokens_9150_steps,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,87f09149ef4734204d70ed1d046ddc9ca3f2b8f9,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/fineweb_edu,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,2027,silu_adamw,silu,adamw,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,
487,18l_1024d_300m_tokens_9150_steps_fineweb_edu_seed2027_rlb_adamw,18l_1024d_300m_tokens_9150_steps,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,87f09149ef4734204d70ed1d046ddc9ca3f2b8f9,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/fineweb_edu,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,2027,rlb_adamw,rlb_fused_global_rational,adamw,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,
488,18l_1024d_300m_tokens_9150_steps_fineweb_edu_seed2027_silu_muon,18l_1024d_300m_tokens_9150_steps,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,87f09149ef4734204d70ed1d046ddc9ca3f2b8f9,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/fineweb_edu,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,2027,silu_muon,silu,muon,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,--muon-momentum 0.95 --muon-ns-steps 5 --muon-adjust-lr-fn match_rms_adamw
489,18l_1024d_300m_tokens_9150_steps_fineweb_edu_seed2027_rlb_muon,18l_1024d_300m_tokens_9150_steps,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,87f09149ef4734204d70ed1d046ddc9ca3f2b8f9,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/fineweb_edu,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,2027,rlb_muon,rlb_fused_global_rational,muon,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,--muon-momentum 0.95 --muon-ns-steps 5 --muon-adjust-lr-fn match_rms_adamw
490,18l_1024d_300m_tokens_9150_steps_fineweb_edu_seed2027_silu_lion,18l_1024d_300m_tokens_9150_steps,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,87f09149ef4734204d70ed1d046ddc9ca3f2b8f9,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/fineweb_edu,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,2027,silu_lion,silu,lion,0.0001,0.00001,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,
491,18l_1024d_300m_tokens_9150_steps_fineweb_edu_seed2027_rlb_lion,18l_1024d_300m_tokens_9150_steps,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,87f09149ef4734204d70ed1d046ddc9ca3f2b8f9,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/fineweb_edu,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,2027,rlb_lion,rlb_fused_global_rational,lion,0.0001,0.00001,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,
492,18l_1024d_300m_tokens_9150_steps_fineweb_edu_seed2027_silu_soap,18l_1024d_300m_tokens_9150_steps,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,87f09149ef4734204d70ed1d046ddc9ca3f2b8f9,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/fineweb_edu,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,2027,silu_soap,silu,soap_adamw,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,--soap-precondition-frequency 50 --no-soap-one-sided
493,18l_1024d_300m_tokens_9150_steps_fineweb_edu_seed2027_rlb_soap,18l_1024d_300m_tokens_9150_steps,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,87f09149ef4734204d70ed1d046ddc9ca3f2b8f9,true,text,train,train,0,0,0,610000000,experiments/cache/tokens_iclr26_main/fineweb_edu,18l_1024d,18,1024,16,3072,256,8,4,32768,300000000,8000000,9150,50,10,10,2027,rlb_soap,rlb_fused_global_rational,soap_adamw,0.0003,0.00003,0.10,200,0.90,0.95,0.00000001,1.0,0.95,5,match_rms_adamw,0.02,silu,identity,256,32,0,0,4,0.0,false,gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,--soap-precondition-frequency 50 --no-soap-one-sided
