run_index,model_scale,dataset,seed,train_tokens,steps_required,steps_completed,status,activation,activation_display_name,optimizer,optimizer_display_name,method,method_display_name,step1000_validation_loss,final_validation_loss,final_validation_perplexity,matched_control_step1000_validation_loss,matched_control_validation_loss,lead_at_step1000_vs_matched_control,lead_vs_matched_control,time_scope,total_seconds,matched_control_total_seconds,total_time_ratio_vs_matched_control,training_loop_total_seconds,mean_seconds_per_step,tokens_per_second,stopped_early,lr_wd_fairness_passed,realized_lr_trace_sha256,slurm_job_id,slurm_restart_count,slurm_node,timing_attempt_id,source_phase,source_row_index,source_row_id,source_jsonl,source_jsonl_sha256
17,12l_768d,dclm,3407,300000000,9150,0,pending,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,,,,,3.9646780490875244,,,,,3561.365866075037,,,,,False,,,,,,,12l_768d_300m_tokens_9150_steps,250,12l_768d_300m_tokens_9150_steps_dclm_seed3407_silu_muon,,
24,12l_768d,dolma_sample,1337,300000000,9150,0,pending,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,,,,,3.8662421703338623,,,,,6130.284771387,,,,,False,,,,,,,12l_768d_300m_tokens_9150_steps,348,12l_768d_300m_tokens_9150_steps_dolma_sample_seed1337_silu_muon,,
25,12l_768d,dolma_sample,2027,300000000,9150,0,pending,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,,,,,3.8612465858459473,,,,,3852.9584162321407,,,,,False,,,,,,,12l_768d_300m_tokens_9150_steps,362,12l_768d_300m_tokens_9150_steps_dolma_sample_seed2027_silu_muon,,
26,12l_768d,dolma_sample,3407,300000000,9150,0,pending,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,,,,,3.8468542098999023,,,,,4049.7168180110166,,,,,False,,,,,,,12l_768d_300m_tokens_9150_steps,376,12l_768d_300m_tokens_9150_steps_dolma_sample_seed3407_silu_muon,,
21,12l_768d,fineweb,1337,300000000,9150,0,pending,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,,,,,4.02108097076416,,,,,3937.7108183060773,,,,,False,,,,,,,12l_768d_300m_tokens_9150_steps,306,12l_768d_300m_tokens_9150_steps_fineweb_seed1337_silu_muon,,
22,12l_768d,fineweb,2027,300000000,9150,0,pending,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,,,,,3.9967164993286133,,,,,3999.3737585759955,,,,,False,,,,,,,12l_768d_300m_tokens_9150_steps,320,12l_768d_300m_tokens_9150_steps_fineweb_seed2027_silu_muon,,
23,12l_768d,fineweb,3407,300000000,9150,0,pending,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,,,,,4.0019025802612305,,,,,4608.559459091979,,,,,False,,,,,,,12l_768d_300m_tokens_9150_steps,334,12l_768d_300m_tokens_9150_steps_fineweb_seed3407_silu_muon,,
18,12l_768d,fineweb_edu,1337,300000000,9150,0,pending,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,,,,,3.732583999633789,,,,,3829.926972479996,,,,,False,,,,,,,12l_768d_300m_tokens_9150_steps,264,12l_768d_300m_tokens_9150_steps_fineweb_edu_seed1337_silu_muon,,
19,12l_768d,fineweb_edu,2027,300000000,9150,0,pending,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,,,,,3.7646846771240234,,,,,5254.095546065015,,,,,False,,,,,,,12l_768d_300m_tokens_9150_steps,278,12l_768d_300m_tokens_9150_steps_fineweb_edu_seed2027_silu_muon,,
20,12l_768d,fineweb_edu,3407,300000000,9150,0,pending,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,,,,,3.7388997077941895,,,,,4018.905025860993,,,,,False,,,,,,,12l_768d_300m_tokens_9150_steps,292,12l_768d_300m_tokens_9150_steps_fineweb_edu_seed3407_silu_muon,,
42,18l_1024d,c4_en,1337,100000000,3050,3050,complete,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,4.779646873474121,4.23922872543335,69.35433996673176,4.9110107421875,4.308461666107178,0.1313638687133789,0.06923294067382812,end_to_end_process,2545.732266105,2281.281902051,1.1159218261523243,2519.6779604009353,0.8125539526250061,40327.16829958298,False,True,4d287e8dead80d77cd668a2bfd7c18324c77912b9474dc0cd130d2dce8e33caf,,,,,18l_1024d_100m_tokens_3050_steps,600,18l_1024d_100m_tokens_3050_steps_c4_en_seed1337_silu_muon,,97731cb876bf4966b923350d5ba8639f32350415ba17d079ba89e2aacdd5c78a
43,18l_1024d,c4_en,2027,100000000,3050,3050,complete,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,4.797541618347168,4.251108169555664,70.18314409235995,4.907345771789551,4.319527626037598,0.10980415344238281,0.0684194564819336,end_to_end_process,2544.86712021,2520.882801862,1.0095142536298332,2522.175544617232,0.8134524229048385,40282.626343388925,False,True,4d287e8dead80d77cd668a2bfd7c18324c77912b9474dc0cd130d2dce8e33caf,,,,,18l_1024d_100m_tokens_3050_steps,614,18l_1024d_100m_tokens_3050_steps_c4_en_seed2027_silu_muon,,e337cbc33a2666e8757660cd85d9381ab4b94d0bc25b17a630f1a93b1e3da3de
44,18l_1024d,c4_en,3407,100000000,3050,3050,complete,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,4.799409866333008,4.272377967834473,71.69191414638091,4.925872802734375,4.336950302124023,0.1264629364013672,0.06457233428955078,end_to_end_process,2768.137715676,2390.460194838,1.1579936455974307,2725.722169586923,0.8459792691049715,38733.80967676414,False,True,4d287e8dead80d77cd668a2bfd7c18324c77912b9474dc0cd130d2dce8e33caf,,,,,18l_1024d_100m_tokens_3050_steps,628,18l_1024d_100m_tokens_3050_steps_c4_en_seed3407_silu_muon,,52a556137d0619db0e627616e79b7dec5aebb6e8ad6fe69d2dd4944e5c4a6969
30,18l_1024d,dclm,1337,100000000,3050,3050,complete,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,4.694305419921875,4.177526950836182,65.20439996857051,4.801068305969238,4.254341125488281,0.10676288604736328,0.07681417465209961,end_to_end_process,2747.2845572,2514.521510924,1.0925675303491311,2719.691291581141,0.8751116173899287,37444.3663514975,False,True,4d287e8dead80d77cd668a2bfd7c18324c77912b9474dc0cd130d2dce8e33caf,,,,,18l_1024d_100m_tokens_3050_steps,432,18l_1024d_100m_tokens_3050_steps_dclm_seed1337_silu_muon,,df66e26b57996b09c90fa937a048b2f142cf1251fa39689887ef679290c6d13d
31,18l_1024d,dclm,2027,100000000,3050,3050,complete,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,4.708738327026367,4.1962361335754395,66.43580436876904,4.821921348571777,4.276965141296387,0.11318302154541016,0.08072900772094727,end_to_end_process,3180.223727062,2534.367552585,1.254839190084422,3144.739877163898,0.9787865280764015,33478.18861422071,False,True,4d287e8dead80d77cd668a2bfd7c18324c77912b9474dc0cd130d2dce8e33caf,,,,,18l_1024d_100m_tokens_3050_steps,446,18l_1024d_100m_tokens_3050_steps_dclm_seed2027_silu_muon,,0cd672f6e92f008b08ac0daae7132df9195536645d05a0a403e182aba35e6355
32,18l_1024d,dclm,3407,100000000,3050,3050,complete,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,4.725172996520996,4.216429710388184,67.79101814194821,4.824123382568359,4.2938127517700195,0.09895038604736328,0.07738304138183594,end_to_end_process,2745.256573689,2525.765431622,1.0869008417484147,2715.9256369229406,0.8732853507429624,37522.67225383097,False,True,4d287e8dead80d77cd668a2bfd7c18324c77912b9474dc0cd130d2dce8e33caf,,,,,18l_1024d_100m_tokens_3050_steps,460,18l_1024d_100m_tokens_3050_steps_dclm_seed3407_silu_muon,,71edcbdb00b6ef0a321b26fdeaee95fcc92b97bd36a9640f655921d4325d8883
39,18l_1024d,dolma_sample,1337,100000000,3050,3050,complete,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,4.858987808227539,4.268820762634277,71.43734434351836,4.984404563903809,4.352705955505371,0.12541675567626953,0.08388519287109375,end_to_end_process,2637.348273724,2699.882898541,0.9768380232895311,2595.167452378664,0.8127354756132233,40318.161299992425,False,True,4d287e8dead80d77cd668a2bfd7c18324c77912b9474dc0cd130d2dce8e33caf,,,,,18l_1024d_100m_tokens_3050_steps,558,18l_1024d_100m_tokens_3050_steps_dolma_sample_seed1337_silu_muon,,6be1bed162018fefd19c1bf5df2926c42736b2d8e6c2ffb6b33c077da3e31264
40,18l_1024d,dolma_sample,2027,100000000,3050,3050,complete,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,4.863224506378174,4.3068084716796875,74.20328872865154,4.979870319366455,4.381063938140869,0.11664581298828125,0.07425546646118164,end_to_end_process,2555.442238457,2705.052409041,0.9446923209014497,2524.2339914692566,0.8140468503892948,40253.211451318355,False,True,4d287e8dead80d77cd668a2bfd7c18324c77912b9474dc0cd130d2dce8e33caf,,,,,18l_1024d_100m_tokens_3050_steps,572,18l_1024d_100m_tokens_3050_steps_dolma_sample_seed2027_silu_muon,,2f19612231bad118325fd9901e1a8a4cf75a01b35fc3770bc48b9cce88ea1440
41,18l_1024d,dolma_sample,3407,100000000,3050,3050,complete,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,4.859708786010742,4.311166763305664,74.52739406029032,4.984365940093994,4.393908500671387,0.12465715408325195,0.08274173736572266,end_to_end_process,2548.87069811,2417.58425932,1.0543048037659408,2525.3869563392363,0.8140148306826713,40254.794832815525,False,True,4d287e8dead80d77cd668a2bfd7c18324c77912b9474dc0cd130d2dce8e33caf,,,,,18l_1024d_100m_tokens_3050_steps,586,18l_1024d_100m_tokens_3050_steps_dolma_sample_seed3407_silu_muon,,b6103e3a2c6e5081a82bb5fc23f5b7a3b4423c2194e2b32c47f32c2b5aa351db
36,18l_1024d,fineweb,1337,100000000,3050,3050,complete,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,4.808585166931152,4.28674840927124,72.72959672088952,4.925197124481201,4.3577141761779785,0.11661195755004883,0.07096576690673828,end_to_end_process,2749.632704688,2516.308280381,1.0927248962800664,2721.0356088217814,0.8737744447831768,37501.66898979431,False,True,4d287e8dead80d77cd668a2bfd7c18324c77912b9474dc0cd130d2dce8e33caf,,,,,18l_1024d_100m_tokens_3050_steps,516,18l_1024d_100m_tokens_3050_steps_fineweb_seed1337_silu_muon,,8e943bf92a477b11a011929a283a01339523b285a1044043d344d183d9b1c286
37,18l_1024d,fineweb,2027,100000000,3050,3050,complete,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,4.829928398132324,4.294374465942383,73.28635699156297,4.950278282165527,4.371795177459717,0.12034988403320312,0.07742071151733398,end_to_end_process,2708.225762354,2517.762739729,1.0756477247119403,2680.7439769108314,0.8630995755650451,37965.49196371436,False,True,4d287e8dead80d77cd668a2bfd7c18324c77912b9474dc0cd130d2dce8e33caf,,,,,18l_1024d_100m_tokens_3050_steps,530,18l_1024d_100m_tokens_3050_steps_fineweb_seed2027_silu_muon,,e585712a6a5bf62cd0e599188471a3c470d0cca600e4764e4c2e32886882ef0f
38,18l_1024d,fineweb,3407,100000000,3050,3050,complete,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,4.8194260597229,4.281164169311523,72.32458908301473,4.943624019622803,4.35741662979126,0.12419795989990234,0.07625246047973633,end_to_end_process,2704.470583889,2694.141071796,1.0038340650388118,2676.838481565006,0.8611410779832619,38051.837077312106,False,True,4d287e8dead80d77cd668a2bfd7c18324c77912b9474dc0cd130d2dce8e33caf,,,,,18l_1024d_100m_tokens_3050_steps,544,18l_1024d_100m_tokens_3050_steps_fineweb_seed3407_silu_muon,,61250f6f188a3c1c5b55959858c6bb789ca6c45de7c6298a3e429e95a9c1ecc8
33,18l_1024d,fineweb_edu,1337,100000000,3050,3050,complete,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,4.584602355957031,4.051390647888184,57.47733222412527,4.711270332336426,4.116064548492432,0.12666797637939453,0.06467390060424805,end_to_end_process,2549.219638948,2511.237605312,1.0151248267211581,2520.905489982106,0.8134387323903516,40283.30431685831,False,True,4d287e8dead80d77cd668a2bfd7c18324c77912b9474dc0cd130d2dce8e33caf,,,,,18l_1024d_100m_tokens_3050_steps,474,18l_1024d_100m_tokens_3050_steps_fineweb_edu_seed1337_silu_muon,,1fc700d4626bea7b8650878e4de43848a98c00c7552ff5c49e043788f667aed8
34,18l_1024d,fineweb_edu,2027,100000000,3050,3050,complete,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,4.60233211517334,4.050763130187988,57.44127549509566,4.728867053985596,4.135514259338379,0.12653493881225586,0.08475112915039062,end_to_end_process,2740.80199409,2693.709581469,1.0174823644482558,2713.3594588108826,0.8742016600515259,37483.34222800336,False,True,4d287e8dead80d77cd668a2bfd7c18324c77912b9474dc0cd130d2dce8e33caf,,,,,18l_1024d_100m_tokens_3050_steps,488,18l_1024d_100m_tokens_3050_steps_fineweb_edu_seed2027_silu_muon,,315f54212332e536f9e45700c9071cb93148dfb85cecabae662c9e204f9cc1e4
35,18l_1024d,fineweb_edu,3407,100000000,3050,3050,complete,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,4.594890117645264,4.064877986907959,58.257799874588535,4.708912372589111,4.135249137878418,0.11402225494384766,0.07037115097045898,end_to_end_process,2719.331475531,2521.346507553,1.0785235061444003,2687.7729875009973,0.8618690479591135,38019.69693376724,False,True,4d287e8dead80d77cd668a2bfd7c18324c77912b9474dc0cd130d2dce8e33caf,,,,,18l_1024d_100m_tokens_3050_steps,502,18l_1024d_100m_tokens_3050_steps_fineweb_edu_seed3407_silu_muon,,dcf16f44039d6409c34bc76851393414fae9edd5ad0472233ede9e0571cea7a5
