budget_tokens,dataset,seed,target_loss,baseline,method,baseline_hit,method_hit,baseline_first_hit_step,method_first_hit_step,baseline_first_hit_tokens,method_first_hit_tokens,baseline_first_hit_ppl,method_first_hit_ppl,baseline_target_hit_minutes,method_target_hit_minutes,delta_method_minus_baseline_tokens,delta_method_minus_baseline_steps,delta_method_minus_baseline_tokens_percent,delta_method_minus_baseline_hit_minutes,baseline_total_minutes,method_total_minutes,delta_method_minus_baseline_total_minutes,baseline_final_val_loss,method_final_val_loss,delta_method_minus_baseline_final_loss,baseline_slurm_node,method_slurm_node,baseline_restart_count,method_restart_count
100000000,dclm,2027,4.55,full,role_depth_v4,1,1,1550,1500,50790400,49152000,93.300,94.627,13.221,9.642,-1638400,-50,-0.032258,-3.579,27.383,20.822,-6.561,4.258865,4.262203,0.003337,,elor-compute-01,,0
100000000,dclm,2027,4.55,full,role_depth_v5,1,1,1550,1500,50790400,49152000,93.300,94.379,13.221,11.099,-1638400,-50,-0.032258,-2.122,27.383,24.006,-3.377,4.258865,4.258960,0.000094,,rush-compute-02,,0
100000000,dclm,2027,4.55,full,role_depth_v6,1,1,1550,1500,50790400,49152000,93.300,94.475,13.221,11.682,-1638400,-50,-0.032258,-1.539,27.383,25.104,-2.279,4.258865,4.263743,0.004878,,damle-compute-01,,1
100000000,dclm,2027,4.55,no_role_depth,full,1,1,1600,1550,52428800,50790400,92.439,93.300,10.028,13.221,-1638400,-50,-0.031250,3.194,20.335,27.383,7.048,4.273677,4.258865,-0.014812,abdelfattah-compute-03,,0,
100000000,dclm,2027,4.55,no_role_depth,role_depth_v2,1,1,1600,1550,52428800,50790400,92.439,93.152,10.028,11.467,-1638400,-50,-0.031250,1.439,20.335,23.944,3.609,4.273677,4.258640,-0.015037,abdelfattah-compute-03,rush-compute-02,0,0
100000000,dclm,2027,4.55,no_role_depth,role_depth_v3,1,1,1600,1550,52428800,50790400,92.439,94.170,10.028,9.672,-1638400,-50,-0.031250,-0.356,20.335,20.293,-0.042,4.273677,4.270991,-0.002686,abdelfattah-compute-03,elor-compute-01,0,0
100000000,dclm,2027,4.55,no_role_depth,role_depth_v4,1,1,1600,1500,52428800,49152000,92.439,94.627,10.028,9.642,-3276800,-100,-0.062500,-0.385,20.335,20.822,0.487,4.273677,4.262203,-0.011474,abdelfattah-compute-03,elor-compute-01,0,0
100000000,dclm,2027,4.55,no_role_depth,role_depth_v5,1,1,1600,1500,52428800,49152000,92.439,94.379,10.028,11.099,-3276800,-100,-0.062500,1.071,20.335,24.006,3.671,4.273677,4.258960,-0.014717,abdelfattah-compute-03,rush-compute-02,0,0
100000000,dclm,2027,4.55,no_role_depth,role_depth_v6,1,1,1600,1500,52428800,49152000,92.439,94.475,10.028,11.682,-3276800,-100,-0.062500,1.654,20.335,25.104,4.769,4.273677,4.263743,-0.009934,abdelfattah-compute-03,damle-compute-01,0,1
100000000,dclm,2027,4.45,full,no_role_depth,1,1,1850,1850,60620800,60620800,84.482,85.364,15.780,11.595,0,0,0.000000,-4.186,27.383,20.335,-7.048,4.258865,4.273677,0.014812,,abdelfattah-compute-03,,0
100000000,dclm,2027,4.45,full,role_depth_v2,1,1,1850,1850,60620800,60620800,84.482,84.436,15.780,13.686,0,0,0.000000,-2.094,27.383,23.944,-3.439,4.258865,4.258640,-0.000226,,rush-compute-02,,0
100000000,dclm,2027,4.45,full,role_depth_v3,1,1,1850,1850,60620800,60620800,84.482,85.121,15.780,11.544,0,0,0.000000,-4.237,27.383,20.293,-7.090,4.258865,4.270991,0.012126,,elor-compute-01,,0
100000000,dclm,2027,4.45,full,role_depth_v4,1,1,1850,1850,60620800,60620800,84.482,84.524,15.780,11.892,0,0,0.000000,-3.888,27.383,20.822,-6.561,4.258865,4.262203,0.003337,,elor-compute-01,,0
100000000,dclm,2027,4.45,full,role_depth_v5,1,1,1850,1800,60620800,58982400,84.482,85.615,15.780,13.319,-1638400,-50,-0.027027,-2.462,27.383,24.006,-3.377,4.258865,4.258960,0.000094,,rush-compute-02,,0
100000000,dclm,2027,4.45,full,role_depth_v6,1,1,1850,1850,60620800,60620800,84.482,84.422,15.780,14.408,0,0,0.000000,-1.372,27.383,25.104,-2.279,4.258865,4.263743,0.004878,,damle-compute-01,,1
100000000,dclm,2027,4.45,no_role_depth,full,1,1,1850,1850,60620800,60620800,85.364,84.482,11.595,15.780,0,0,0.000000,4.186,20.335,27.383,7.048,4.273677,4.258865,-0.014812,abdelfattah-compute-03,,0,
100000000,dclm,2027,4.45,no_role_depth,role_depth_v2,1,1,1850,1850,60620800,60620800,85.364,84.436,11.595,13.686,0,0,0.000000,2.092,20.335,23.944,3.609,4.273677,4.258640,-0.015037,abdelfattah-compute-03,rush-compute-02,0,0
100000000,dclm,2027,4.45,no_role_depth,role_depth_v3,1,1,1850,1850,60620800,60620800,85.364,85.121,11.595,11.544,0,0,0.000000,-0.051,20.335,20.293,-0.042,4.273677,4.270991,-0.002686,abdelfattah-compute-03,elor-compute-01,0,0
100000000,dclm,2027,4.45,no_role_depth,role_depth_v4,1,1,1850,1850,60620800,60620800,85.364,84.524,11.595,11.892,0,0,0.000000,0.298,20.335,20.822,0.487,4.273677,4.262203,-0.011474,abdelfattah-compute-03,elor-compute-01,0,0
100000000,dclm,2027,4.45,no_role_depth,role_depth_v5,1,1,1850,1800,60620800,58982400,85.364,85.615,11.595,13.319,-1638400,-50,-0.027027,1.724,20.335,24.006,3.671,4.273677,4.258960,-0.014717,abdelfattah-compute-03,rush-compute-02,0,0
100000000,dclm,2027,4.45,no_role_depth,role_depth_v6,1,1,1850,1850,60620800,60620800,85.364,84.422,11.595,14.408,0,0,0.000000,2.813,20.335,25.104,4.769,4.273677,4.263743,-0.009934,abdelfattah-compute-03,damle-compute-01,0,1
100000000,dclm,2027,4.35,full,no_role_depth,1,1,2250,2300,73728000,75366400,77.228,77.449,19.192,14.415,1638400,50,0.022222,-4.777,27.383,20.335,-7.048,4.258865,4.273677,0.014812,,abdelfattah-compute-03,,0
100000000,dclm,2027,4.35,full,role_depth_v2,1,1,2250,2250,73728000,73728000,77.228,77.225,19.192,16.645,0,0,0.000000,-2.547,27.383,23.944,-3.439,4.258865,4.258640,-0.000226,,rush-compute-02,,0
100000000,dclm,2027,4.35,full,role_depth_v3,1,1,2250,2300,73728000,75366400,77.228,77.205,19.192,14.351,1638400,50,0.022222,-4.841,27.383,20.293,-7.090,4.258865,4.270991,0.012126,,elor-compute-01,,0
100000000,dclm,2027,4.35,full,role_depth_v4,1,1,2250,2250,73728000,73728000,77.228,77.434,19.192,14.463,0,0,0.000000,-4.729,27.383,20.822,-6.561,4.258865,4.262203,0.003337,,elor-compute-01,,0
100000000,dclm,2027,4.35,full,role_depth_v5,1,1,2250,2250,73728000,73728000,77.228,77.230,19.192,16.648,0,0,0.000000,-2.544,27.383,24.006,-3.377,4.258865,4.258960,0.000094,,rush-compute-02,,0
100000000,dclm,2027,4.35,full,role_depth_v6,1,1,2250,2300,73728000,75366400,77.228,76.736,19.192,17.912,1638400,50,0.022222,-1.280,27.383,25.104,-2.279,4.258865,4.263743,0.004878,,damle-compute-01,,1
100000000,dclm,2027,4.35,no_role_depth,full,1,1,2300,2250,75366400,73728000,77.449,77.228,14.415,19.192,-1638400,-50,-0.021739,4.777,20.335,27.383,7.048,4.273677,4.258865,-0.014812,abdelfattah-compute-03,,0,
100000000,dclm,2027,4.35,no_role_depth,role_depth_v2,1,1,2300,2250,75366400,73728000,77.449,77.225,14.415,16.645,-1638400,-50,-0.021739,2.231,20.335,23.944,3.609,4.273677,4.258640,-0.015037,abdelfattah-compute-03,rush-compute-02,0,0
100000000,dclm,2027,4.35,no_role_depth,role_depth_v3,1,1,2300,2300,75366400,75366400,77.449,77.205,14.415,14.351,0,0,0.000000,-0.063,20.335,20.293,-0.042,4.273677,4.270991,-0.002686,abdelfattah-compute-03,elor-compute-01,0,0
100000000,dclm,2027,4.35,no_role_depth,role_depth_v4,1,1,2300,2250,75366400,73728000,77.449,77.434,14.415,14.463,-1638400,-50,-0.021739,0.049,20.335,20.822,0.487,4.273677,4.262203,-0.011474,abdelfattah-compute-03,elor-compute-01,0,0
100000000,dclm,2027,4.35,no_role_depth,role_depth_v5,1,1,2300,2250,75366400,73728000,77.449,77.230,14.415,16.648,-1638400,-50,-0.021739,2.234,20.335,24.006,3.671,4.273677,4.258960,-0.014717,abdelfattah-compute-03,rush-compute-02,0,0
100000000,dclm,2027,4.35,no_role_depth,role_depth_v6,1,1,2300,2300,75366400,75366400,77.449,76.736,14.415,17.912,0,0,0.000000,3.498,20.335,25.104,4.769,4.273677,4.263743,-0.009934,abdelfattah-compute-03,damle-compute-01,0,1
100000000,dclm,2027,4.30,full,no_role_depth,1,1,2600,2700,85196800,88473600,73.432,73.626,22.178,16.922,3276800,100,0.038462,-5.256,27.383,20.335,-7.048,4.258865,4.273677,0.014812,,abdelfattah-compute-03,,0
100000000,dclm,2027,4.30,full,role_depth_v2,1,1,2600,2600,85196800,85196800,73.432,73.417,22.178,19.235,0,0,0.000000,-2.943,27.383,23.944,-3.439,4.258865,4.258640,-0.000226,,rush-compute-02,,0
100000000,dclm,2027,4.30,full,role_depth_v3,1,1,2600,2700,85196800,88473600,73.432,73.475,22.178,16.847,3276800,100,0.038462,-5.330,27.383,20.293,-7.090,4.258865,4.270991,0.012126,,elor-compute-01,,0
100000000,dclm,2027,4.30,full,role_depth_v4,1,1,2600,2600,85196800,85196800,73.432,73.653,22.178,16.713,0,0,0.000000,-5.464,27.383,20.822,-6.561,4.258865,4.262203,0.003337,,elor-compute-01,,0
100000000,dclm,2027,4.30,full,role_depth_v5,1,1,2600,2600,85196800,85196800,73.432,73.520,22.178,19.238,0,0,0.000000,-2.940,27.383,24.006,-3.377,4.258865,4.258960,0.000094,,rush-compute-02,,0
100000000,dclm,2027,4.30,full,role_depth_v6,1,1,2600,2650,85196800,86835200,73.432,73.331,22.178,20.638,1638400,50,0.019231,-1.539,27.383,25.104,-2.279,4.258865,4.263743,0.004878,,damle-compute-01,,1
100000000,dclm,2027,4.30,no_role_depth,full,1,1,2700,2600,88473600,85196800,73.626,73.432,16.922,22.178,-3276800,-100,-0.037037,5.256,20.335,27.383,7.048,4.273677,4.258865,-0.014812,abdelfattah-compute-03,,0,
100000000,dclm,2027,4.30,no_role_depth,role_depth_v2,1,1,2700,2600,88473600,85196800,73.626,73.417,16.922,19.235,-3276800,-100,-0.037037,2.313,20.335,23.944,3.609,4.273677,4.258640,-0.015037,abdelfattah-compute-03,rush-compute-02,0,0
100000000,dclm,2027,4.30,no_role_depth,role_depth_v3,1,1,2700,2700,88473600,88473600,73.626,73.475,16.922,16.847,0,0,0.000000,-0.074,20.335,20.293,-0.042,4.273677,4.270991,-0.002686,abdelfattah-compute-03,elor-compute-01,0,0
100000000,dclm,2027,4.30,no_role_depth,role_depth_v4,1,1,2700,2600,88473600,85196800,73.626,73.653,16.922,16.713,-3276800,-100,-0.037037,-0.208,20.335,20.822,0.487,4.273677,4.262203,-0.011474,abdelfattah-compute-03,elor-compute-01,0,0
100000000,dclm,2027,4.30,no_role_depth,role_depth_v5,1,1,2700,2600,88473600,85196800,73.626,73.520,16.922,19.238,-3276800,-100,-0.037037,2.316,20.335,24.006,3.671,4.273677,4.258960,-0.014717,abdelfattah-compute-03,rush-compute-02,0,0
100000000,dclm,2027,4.30,no_role_depth,role_depth_v6,1,1,2700,2650,88473600,86835200,73.626,73.331,16.922,20.638,-1638400,-50,-0.018519,3.716,20.335,25.104,4.769,4.273677,4.263743,-0.009934,abdelfattah-compute-03,damle-compute-01,0,1
100000000,dclm,3407,4.90,full,no_role_depth,1,1,900,950,29491200,31129600,133.155,130.508,6.881,6.289,1638400,50,0.055556,-0.592,24.557,21.456,-3.101,4.255752,4.265036,0.009284,,seo-compute-01,,0
100000000,dclm,3407,4.90,full,role_depth_v2,1,1,900,900,29491200,29491200,133.155,133.694,6.881,5.786,0,0,0.000000,-1.095,24.557,20.815,-3.742,4.255752,4.251755,-0.003997,,elor-compute-01,,0
100000000,dclm,3407,4.90,full,role_depth_v3,1,1,900,950,29491200,31129600,133.155,130.772,6.881,7.177,1638400,50,0.055556,0.296,24.557,24.324,-0.234,4.255752,4.267403,0.011651,,badfellow,,1
100000000,dclm,3407,4.90,full,role_depth_v4,1,1,900,950,29491200,31129600,133.155,129.524,6.881,6.327,1638400,50,0.055556,-0.554,24.557,21.515,-3.042,4.255752,4.255749,-0.000003,,zabih-compute-01,,0
100000000,dclm,3407,4.90,full,role_depth_v5,1,1,900,950,29491200,31129600,133.155,129.964,6.881,6.196,1638400,50,0.055556,-0.685,24.557,21.172,-3.385,4.255752,4.254425,-0.001328,,elor-compute-01,,0
100000000,dclm,3407,4.90,full,role_depth_v6,1,1,900,900,29491200,29491200,133.155,134.277,6.881,6.388,0,0,0.000000,-0.492,24.557,22.838,-1.719,4.255752,4.258430,0.002678,,elor-compute-01,,0
100000000,dclm,3407,4.90,no_role_depth,full,1,1,950,900,31129600,29491200,130.508,133.155,6.289,6.881,-1638400,-50,-0.052632,0.592,21.456,24.557,3.101,4.265036,4.255752,-0.009284,seo-compute-01,,0,
100000000,dclm,3407,4.90,no_role_depth,role_depth_v2,1,1,950,900,31129600,29491200,130.508,133.694,6.289,5.786,-1638400,-50,-0.052632,-0.503,21.456,20.815,-0.641,4.265036,4.251755,-0.013280,seo-compute-01,elor-compute-01,0,0
100000000,dclm,3407,4.90,no_role_depth,role_depth_v3,1,1,950,950,31129600,31129600,130.508,130.772,6.289,7.177,0,0,0.000000,0.889,21.456,24.324,2.867,4.265036,4.267403,0.002367,seo-compute-01,badfellow,0,1
100000000,dclm,3407,4.90,no_role_depth,role_depth_v4,1,1,950,950,31129600,31129600,130.508,129.524,6.289,6.327,0,0,0.000000,0.038,21.456,21.515,0.059,4.265036,4.255749,-0.009287,seo-compute-01,zabih-compute-01,0,0
100000000,dclm,3407,4.90,no_role_depth,role_depth_v5,1,1,950,950,31129600,31129600,130.508,129.964,6.289,6.196,0,0,0.000000,-0.093,21.456,21.172,-0.284,4.265036,4.254425,-0.010611,seo-compute-01,elor-compute-01,0,0
100000000,dclm,3407,4.90,no_role_depth,role_depth_v6,1,1,950,900,31129600,29491200,130.508,134.277,6.289,6.388,-1638400,-50,-0.052632,0.100,21.456,22.838,1.382,4.265036,4.258430,-0.006605,seo-compute-01,elor-compute-01,0,0
100000000,dclm,3407,4.70,full,no_role_depth,1,1,1200,1250,39321600,40960000,109.136,107.048,9.174,8.274,1638400,50,0.041667,-0.900,24.557,21.456,-3.101,4.255752,4.265036,0.009284,,seo-compute-01,,0
100000000,dclm,3407,4.70,full,role_depth_v2,1,1,1200,1200,39321600,39321600,109.136,109.538,9.174,7.714,0,0,0.000000,-1.460,24.557,20.815,-3.742,4.255752,4.251755,-0.003997,,elor-compute-01,,0
100000000,dclm,3407,4.70,full,role_depth_v3,1,1,1200,1250,39321600,40960000,109.136,107.411,9.174,9.444,1638400,50,0.041667,0.269,24.557,24.324,-0.234,4.255752,4.267403,0.011651,,badfellow,,1
100000000,dclm,3407,4.70,full,role_depth_v4,1,1,1200,1200,39321600,39321600,109.136,109.287,9.174,7.991,0,0,0.000000,-1.183,24.557,21.515,-3.042,4.255752,4.255749,-0.000003,,zabih-compute-01,,0
100000000,dclm,3407,4.70,full,role_depth_v5,1,1,1200,1200,39321600,39321600,109.136,109.015,9.174,7.826,0,0,0.000000,-1.348,24.557,21.172,-3.385,4.255752,4.254425,-0.001328,,elor-compute-01,,0
100000000,dclm,3407,4.70,full,role_depth_v6,1,1,1200,1200,39321600,39321600,109.136,109.234,9.174,8.518,0,0,0.000000,-0.657,24.557,22.838,-1.719,4.255752,4.258430,0.002678,,elor-compute-01,,0
100000000,dclm,3407,4.70,no_role_depth,full,1,1,1250,1200,40960000,39321600,107.048,109.136,8.274,9.174,-1638400,-50,-0.040000,0.900,21.456,24.557,3.101,4.265036,4.255752,-0.009284,seo-compute-01,,0,
100000000,dclm,3407,4.70,no_role_depth,role_depth_v2,1,1,1250,1200,40960000,39321600,107.048,109.538,8.274,7.714,-1638400,-50,-0.040000,-0.560,21.456,20.815,-0.641,4.265036,4.251755,-0.013280,seo-compute-01,elor-compute-01,0,0
100000000,dclm,3407,4.70,no_role_depth,role_depth_v3,1,1,1250,1250,40960000,40960000,107.048,107.411,8.274,9.444,0,0,0.000000,1.169,21.456,24.324,2.867,4.265036,4.267403,0.002367,seo-compute-01,badfellow,0,1
100000000,dclm,3407,4.70,no_role_depth,role_depth_v4,1,1,1250,1200,40960000,39321600,107.048,109.287,8.274,7.991,-1638400,-50,-0.040000,-0.283,21.456,21.515,0.059,4.265036,4.255749,-0.009287,seo-compute-01,zabih-compute-01,0,0
100000000,dclm,3407,4.70,no_role_depth,role_depth_v5,1,1,1250,1200,40960000,39321600,107.048,109.015,8.274,7.826,-1638400,-50,-0.040000,-0.448,21.456,21.172,-0.284,4.265036,4.254425,-0.010611,seo-compute-01,elor-compute-01,0,0
100000000,dclm,3407,4.70,no_role_depth,role_depth_v6,1,1,1250,1200,40960000,39321600,107.048,109.234,8.274,8.518,-1638400,-50,-0.040000,0.243,21.456,22.838,1.382,4.265036,4.258430,-0.006605,seo-compute-01,elor-compute-01,0,0
100000000,dclm,3407,4.55,full,no_role_depth,1,1,1500,1550,49152000,50790400,94.565,93.731,11.468,10.260,1638400,50,0.033333,-1.208,24.557,21.456,-3.101,4.255752,4.265036,0.009284,,seo-compute-01,,0
100000000,dclm,3407,4.55,full,role_depth_v2,1,1,1500,1500,49152000,49152000,94.565,94.630,11.468,9.643,0,0,0.000000,-1.825,24.557,20.815,-3.742,4.255752,4.251755,-0.003997,,elor-compute-01,,0
100000000,dclm,3407,4.55,full,role_depth_v3,1,1,1500,1550,49152000,50790400,94.565,93.832,11.468,11.710,1638400,50,0.033333,0.242,24.557,24.324,-0.234,4.255752,4.267403,0.011651,,badfellow,,1
100000000,dclm,3407,4.55,full,role_depth_v4,1,1,1500,1550,49152000,50790400,94.565,92.999,11.468,10.322,1638400,50,0.033333,-1.146,24.557,21.515,-3.042,4.255752,4.255749,-0.000003,,zabih-compute-01,,0
100000000,dclm,3407,4.55,full,role_depth_v5,1,1,1500,1500,49152000,49152000,94.565,94.623,11.468,9.782,0,0,0.000000,-1.685,24.557,21.172,-3.385,4.255752,4.254425,-0.001328,,elor-compute-01,,0
100000000,dclm,3407,4.55,full,role_depth_v6,1,1,1500,1500,49152000,49152000,94.565,94.609,11.468,10.647,0,0,0.000000,-0.821,24.557,22.838,-1.719,4.255752,4.258430,0.002678,,elor-compute-01,,0
100000000,dclm,3407,4.55,no_role_depth,full,1,1,1550,1500,50790400,49152000,93.731,94.565,10.260,11.468,-1638400,-50,-0.032258,1.208,21.456,24.557,3.101,4.265036,4.255752,-0.009284,seo-compute-01,,0,
100000000,dclm,3407,4.55,no_role_depth,role_depth_v2,1,1,1550,1500,50790400,49152000,93.731,94.630,10.260,9.643,-1638400,-50,-0.032258,-0.618,21.456,20.815,-0.641,4.265036,4.251755,-0.013280,seo-compute-01,elor-compute-01,0,0
100000000,dclm,3407,4.55,no_role_depth,role_depth_v3,1,1,1550,1550,50790400,50790400,93.731,93.832,10.260,11.710,0,0,0.000000,1.450,21.456,24.324,2.867,4.265036,4.267403,0.002367,seo-compute-01,badfellow,0,1
100000000,dclm,3407,4.55,no_role_depth,role_depth_v4,1,1,1550,1550,50790400,50790400,93.731,92.999,10.260,10.322,0,0,0.000000,0.062,21.456,21.515,0.059,4.265036,4.255749,-0.009287,seo-compute-01,zabih-compute-01,0,0
100000000,dclm,3407,4.55,no_role_depth,role_depth_v5,1,1,1550,1500,50790400,49152000,93.731,94.623,10.260,9.782,-1638400,-50,-0.032258,-0.478,21.456,21.172,-0.284,4.265036,4.254425,-0.010611,seo-compute-01,elor-compute-01,0,0
100000000,dclm,3407,4.55,no_role_depth,role_depth_v6,1,1,1550,1500,50790400,49152000,93.731,94.609,10.260,10.647,-1638400,-50,-0.032258,0.387,21.456,22.838,1.382,4.265036,4.258430,-0.006605,seo-compute-01,elor-compute-01,0,0
100000000,dclm,3407,4.45,full,no_role_depth,1,1,1800,1850,58982400,60620800,85.591,85.057,13.761,12.246,1638400,50,0.027778,-1.515,24.557,21.456,-3.101,4.255752,4.265036,0.009284,,seo-compute-01,,0
100000000,dclm,3407,4.45,full,role_depth_v2,1,1,1800,1850,58982400,60620800,85.591,84.206,13.761,11.892,1638400,50,0.027778,-1.869,24.557,20.815,-3.742,4.255752,4.251755,-0.003997,,elor-compute-01,,0
100000000,dclm,3407,4.45,full,role_depth_v3,1,1,1800,1850,58982400,60620800,85.591,85.208,13.761,13.976,1638400,50,0.027778,0.215,24.557,24.324,-0.234,4.255752,4.267403,0.011651,,badfellow,,1
100000000,dclm,3407,4.45,full,role_depth_v4,1,1,1800,1850,58982400,60620800,85.591,84.266,13.761,12.320,1638400,50,0.027778,-1.441,24.557,21.515,-3.042,4.255752,4.255749,-0.000003,,zabih-compute-01,,0
100000000,dclm,3407,4.45,full,role_depth_v5,1,1,1800,1850,58982400,60620800,85.591,84.263,13.761,12.065,1638400,50,0.027778,-1.696,24.557,21.172,-3.385,4.255752,4.254425,-0.001328,,elor-compute-01,,0
100000000,dclm,3407,4.45,full,role_depth_v6,1,1,1800,1850,58982400,60620800,85.591,84.392,13.761,13.132,1638400,50,0.027778,-0.630,24.557,22.838,-1.719,4.255752,4.258430,0.002678,,elor-compute-01,,0
100000000,dclm,3407,4.45,no_role_depth,full,1,1,1850,1800,60620800,58982400,85.057,85.591,12.246,13.761,-1638400,-50,-0.027027,1.515,21.456,24.557,3.101,4.265036,4.255752,-0.009284,seo-compute-01,,0,
100000000,dclm,3407,4.45,no_role_depth,role_depth_v2,1,1,1850,1850,60620800,60620800,85.057,84.206,12.246,11.892,0,0,0.000000,-0.354,21.456,20.815,-0.641,4.265036,4.251755,-0.013280,seo-compute-01,elor-compute-01,0,0
100000000,dclm,3407,4.45,no_role_depth,role_depth_v3,1,1,1850,1850,60620800,60620800,85.057,85.208,12.246,13.976,0,0,0.000000,1.730,21.456,24.324,2.867,4.265036,4.267403,0.002367,seo-compute-01,badfellow,0,1
100000000,dclm,3407,4.45,no_role_depth,role_depth_v4,1,1,1850,1850,60620800,60620800,85.057,84.266,12.246,12.320,0,0,0.000000,0.074,21.456,21.515,0.059,4.265036,4.255749,-0.009287,seo-compute-01,zabih-compute-01,0,0
100000000,dclm,3407,4.45,no_role_depth,role_depth_v5,1,1,1850,1850,60620800,60620800,85.057,84.263,12.246,12.065,0,0,0.000000,-0.181,21.456,21.172,-0.284,4.265036,4.254425,-0.010611,seo-compute-01,elor-compute-01,0,0
100000000,dclm,3407,4.45,no_role_depth,role_depth_v6,1,1,1850,1850,60620800,60620800,85.057,84.392,12.246,13.132,0,0,0.000000,0.885,21.456,22.838,1.382,4.265036,4.258430,-0.006605,seo-compute-01,elor-compute-01,0,0
100000000,dclm,3407,4.35,full,no_role_depth,1,1,2250,2300,73728000,75366400,76.926,77.082,17.202,15.225,1638400,50,0.022222,-1.977,24.557,21.456,-3.101,4.255752,4.265036,0.009284,,seo-compute-01,,0
100000000,dclm,3407,4.35,full,role_depth_v2,1,1,2250,2250,73728000,73728000,76.926,77.013,17.202,14.464,0,0,0.000000,-2.738,24.557,20.815,-3.742,4.255752,4.251755,-0.003997,,elor-compute-01,,0
100000000,dclm,3407,4.35,full,role_depth_v3,1,1,2250,2300,73728000,75366400,76.926,77.195,17.202,17.376,1638400,50,0.022222,0.174,24.557,24.324,-0.234,4.255752,4.267403,0.011651,,badfellow,,1
100000000,dclm,3407,4.35,full,role_depth_v4,1,1,2250,2250,73728000,73728000,76.926,77.162,17.202,14.984,0,0,0.000000,-2.218,24.557,21.515,-3.042,4.255752,4.255749,-0.000003,,zabih-compute-01,,0
100000000,dclm,3407,4.35,full,role_depth_v5,1,1,2250,2250,73728000,73728000,76.926,77.046,17.202,14.674,0,0,0.000000,-2.528,24.557,21.172,-3.385,4.255752,4.254425,-0.001328,,elor-compute-01,,0
100000000,dclm,3407,4.35,full,role_depth_v6,1,1,2250,2250,73728000,73728000,76.926,77.267,17.202,15.971,0,0,0.000000,-1.231,24.557,22.838,-1.719,4.255752,4.258430,0.002678,,elor-compute-01,,0
100000000,dclm,3407,4.35,no_role_depth,full,1,1,2300,2250,75366400,73728000,77.082,76.926,15.225,17.202,-1638400,-50,-0.021739,1.977,21.456,24.557,3.101,4.265036,4.255752,-0.009284,seo-compute-01,,0,
100000000,dclm,3407,4.35,no_role_depth,role_depth_v2,1,1,2300,2250,75366400,73728000,77.082,77.013,15.225,14.464,-1638400,-50,-0.021739,-0.761,21.456,20.815,-0.641,4.265036,4.251755,-0.013280,seo-compute-01,elor-compute-01,0,0
100000000,dclm,3407,4.35,no_role_depth,role_depth_v3,1,1,2300,2300,75366400,75366400,77.082,77.195,15.225,17.376,0,0,0.000000,2.151,21.456,24.324,2.867,4.265036,4.267403,0.002367,seo-compute-01,badfellow,0,1
100000000,dclm,3407,4.35,no_role_depth,role_depth_v4,1,1,2300,2250,75366400,73728000,77.082,77.162,15.225,14.984,-1638400,-50,-0.021739,-0.241,21.456,21.515,0.059,4.265036,4.255749,-0.009287,seo-compute-01,zabih-compute-01,0,0
100000000,dclm,3407,4.35,no_role_depth,role_depth_v5,1,1,2300,2250,75366400,73728000,77.082,77.046,15.225,14.674,-1638400,-50,-0.021739,-0.551,21.456,21.172,-0.284,4.265036,4.254425,-0.010611,seo-compute-01,elor-compute-01,0,0
100000000,dclm,3407,4.35,no_role_depth,role_depth_v6,1,1,2300,2250,75366400,73728000,77.082,77.267,15.225,15.971,-1638400,-50,-0.021739,0.746,21.456,22.838,1.382,4.265036,4.258430,-0.006605,seo-compute-01,elor-compute-01,0,0
100000000,dclm,3407,4.30,full,no_role_depth,1,1,2550,2600,83558400,85196800,73.480,73.685,19.495,17.211,1638400,50,0.019608,-2.285,24.557,21.456,-3.101,4.255752,4.265036,0.009284,,seo-compute-01,,0
100000000,dclm,3407,4.30,full,role_depth_v2,1,1,2550,2550,83558400,83558400,73.480,73.334,19.495,16.392,0,0,0.000000,-3.103,24.557,20.815,-3.742,4.255752,4.251755,-0.003997,,elor-compute-01,,0
100000000,dclm,3407,4.30,full,role_depth_v3,1,1,2550,2650,83558400,86835200,73.480,73.514,19.495,20.020,3276800,100,0.039216,0.525,24.557,24.324,-0.234,4.255752,4.267403,0.011651,,badfellow,,1
100000000,dclm,3407,4.30,full,role_depth_v4,1,1,2550,2550,83558400,83558400,73.480,73.554,19.495,16.982,0,0,0.000000,-2.513,24.557,21.515,-3.042,4.255752,4.255749,-0.000003,,zabih-compute-01,,0
100000000,dclm,3407,4.30,full,role_depth_v5,1,1,2550,2550,83558400,83558400,73.480,73.405,19.495,16.630,0,0,0.000000,-2.865,24.557,21.172,-3.385,4.255752,4.254425,-0.001328,,elor-compute-01,,0
100000000,dclm,3407,4.30,full,role_depth_v6,1,1,2550,2600,83558400,85196800,73.480,73.138,19.495,18.455,1638400,50,0.019608,-1.040,24.557,22.838,-1.719,4.255752,4.258430,0.002678,,elor-compute-01,,0
100000000,dclm,3407,4.30,no_role_depth,full,1,1,2600,2550,85196800,83558400,73.685,73.480,17.211,19.495,-1638400,-50,-0.019231,2.285,21.456,24.557,3.101,4.265036,4.255752,-0.009284,seo-compute-01,,0,
100000000,dclm,3407,4.30,no_role_depth,role_depth_v2,1,1,2600,2550,85196800,83558400,73.685,73.334,17.211,16.392,-1638400,-50,-0.019231,-0.818,21.456,20.815,-0.641,4.265036,4.251755,-0.013280,seo-compute-01,elor-compute-01,0,0
