budget_tokens,dataset,target_loss,baseline,method,n_pairs,common_hits,baseline_only_hits,method_only_hits,both_missing,wins_method_earlier,ties_same_tokens,losses_method_later,mean_delta_method_minus_baseline_tokens,median_delta_method_minus_baseline_tokens,mean_delta_method_minus_baseline_hit_minutes,mean_delta_method_minus_baseline_final_loss
300000000,dolma_sample,4.10,full,role_depth_v3,3,3,0,0,0,3,0,0,-3276800.000,-3276800.000,-4.042,0.005411
300000000,dolma_sample,4.10,full,role_depth_v4,3,3,0,0,0,3,0,0,-3276800.000,-3276800.000,-3.126,-0.001552
300000000,dolma_sample,4.10,full,role_depth_v5,3,3,0,0,0,3,0,0,-2184533.333,-1638400.000,-1.643,-0.001337
300000000,dolma_sample,4.10,full,role_depth_v6,3,3,0,0,0,3,0,0,-3822933.333,-3276800.000,-1.041,0.001351
300000000,dolma_sample,4.10,no_role_depth,full,3,3,0,0,0,0,0,3,3822933.333,3276800.000,5.096,-0.003254
300000000,dolma_sample,4.10,no_role_depth,role_depth_v2,3,3,0,0,0,0,0,3,4915200.000,4915200.000,0.807,-0.005536
300000000,dolma_sample,4.10,no_role_depth,role_depth_v3,3,3,0,0,0,0,2,1,546133.333,0.000,1.054,0.002157
300000000,dolma_sample,4.10,no_role_depth,role_depth_v4,3,3,0,0,0,0,2,1,546133.333,0.000,1.969,-0.004806
300000000,dolma_sample,4.10,no_role_depth,role_depth_v5,3,3,0,0,0,0,1,2,1638400.000,1638400.000,3.453,-0.004591
300000000,dolma_sample,4.10,no_role_depth,role_depth_v6,3,3,0,0,0,0,3,0,0.000,0.000,4.054,-0.001903
300000000,dolma_sample,4.20,full,no_role_depth,3,3,0,0,0,2,1,0,-1638400.000,-1638400.000,-3.605,0.003254
300000000,dolma_sample,4.20,full,role_depth_v2,3,3,0,0,0,0,3,0,0.000,0.000,-3.400,-0.002282
300000000,dolma_sample,4.20,full,role_depth_v3,3,3,0,0,0,3,0,0,-2184533.333,-1638400.000,-2.993,0.005411
300000000,dolma_sample,4.20,full,role_depth_v4,3,3,0,0,0,2,1,0,-1092266.667,-1638400.000,-2.055,-0.001552
300000000,dolma_sample,4.20,full,role_depth_v5,3,3,0,0,0,0,3,0,0.000,0.000,-0.850,-0.001337
300000000,dolma_sample,4.20,full,role_depth_v6,3,3,0,0,0,2,1,0,-1638400.000,-1638400.000,-0.433,0.001351
300000000,dolma_sample,4.20,no_role_depth,full,3,3,0,0,0,0,1,2,1638400.000,1638400.000,3.605,-0.003254
300000000,dolma_sample,4.20,no_role_depth,role_depth_v2,3,3,0,0,0,0,1,2,1638400.000,1638400.000,0.205,-0.005536
300000000,dolma_sample,4.20,no_role_depth,role_depth_v3,3,3,0,0,0,1,2,0,-546133.333,0.000,0.613,0.002157
300000000,dolma_sample,4.20,no_role_depth,role_depth_v4,3,3,0,0,0,0,2,1,546133.333,0.000,1.550,-0.004806
300000000,dolma_sample,4.20,no_role_depth,role_depth_v5,3,3,0,0,0,0,1,2,1638400.000,1638400.000,2.755,-0.004591
300000000,dolma_sample,4.20,no_role_depth,role_depth_v6,3,3,0,0,0,0,3,0,0.000,0.000,3.173,-0.001903
300000000,fineweb,4.00,full,no_role_depth,3,3,0,0,0,0,2,1,1092266.667,0.000,-3.334,0.002138
300000000,fineweb,4.00,full,role_depth_v2,3,3,0,0,0,2,0,1,-1092266.667,-1638400.000,7.204,-0.002877
300000000,fineweb,4.00,full,role_depth_v3,3,3,0,0,0,0,0,3,4369066.667,4915200.000,3.728,0.005860
300000000,fineweb,4.00,full,role_depth_v4,3,3,0,0,0,2,1,0,-1638400.000,-1638400.000,3.819,-0.000692
300000000,fineweb,4.00,full,role_depth_v5,3,3,0,0,0,3,0,0,-3276800.000,-3276800.000,6.434,-0.003480
300000000,fineweb,4.00,full,role_depth_v6,3,3,0,0,0,2,1,0,-2184533.333,-1638400.000,8.556,0.000233
300000000,fineweb,4.00,no_role_depth,full,3,3,0,0,0,1,2,0,-1092266.667,0.000,3.334,-0.002138
300000000,fineweb,4.00,no_role_depth,role_depth_v2,3,3,0,0,0,2,0,1,-2184533.333,-1638400.000,10.537,-0.005015
300000000,fineweb,4.00,no_role_depth,role_depth_v3,3,3,0,0,0,0,1,2,3276800.000,4915200.000,7.062,0.003722
300000000,fineweb,4.00,no_role_depth,role_depth_v4,3,3,0,0,0,2,1,0,-2730666.667,-1638400.000,7.152,-0.002830
300000000,fineweb,4.00,no_role_depth,role_depth_v5,3,3,0,0,0,3,0,0,-4369066.667,-3276800.000,9.767,-0.005618
300000000,fineweb,4.00,no_role_depth,role_depth_v6,3,3,0,0,0,2,1,0,-3276800.000,-1638400.000,11.889,-0.001905
300000000,fineweb,4.05,full,no_role_depth,3,3,0,0,0,1,2,0,-546133.333,0.000,-3.119,0.002138
300000000,fineweb,4.05,full,role_depth_v2,3,3,0,0,0,2,0,1,-1092266.667,-1638400.000,6.119,-0.002877
300000000,fineweb,4.05,full,role_depth_v3,3,3,0,0,0,1,1,1,546133.333,0.000,2.534,0.005860
300000000,fineweb,4.05,full,role_depth_v4,3,3,0,0,0,2,1,0,-2730666.667,-3276800.000,3.000,-0.000692
300000000,fineweb,4.05,full,role_depth_v5,3,3,0,0,0,2,1,0,-2184533.333,-3276800.000,5.644,-0.003480
300000000,fineweb,4.05,full,role_depth_v6,3,3,0,0,0,2,1,0,-2730666.667,-3276800.000,7.103,0.000233
300000000,fineweb,4.05,no_role_depth,full,3,3,0,0,0,0,2,1,546133.333,0.000,3.119,-0.002138
300000000,fineweb,4.05,no_role_depth,role_depth_v2,3,3,0,0,0,1,1,1,-546133.333,0.000,9.238,-0.005015
300000000,fineweb,4.05,no_role_depth,role_depth_v3,3,3,0,0,0,1,0,2,1092266.667,1638400.000,5.653,0.003722
300000000,fineweb,4.05,no_role_depth,role_depth_v4,3,3,0,0,0,2,1,0,-2184533.333,-1638400.000,6.119,-0.002830
300000000,fineweb,4.05,no_role_depth,role_depth_v5,3,3,0,0,0,2,1,0,-1638400.000,-1638400.000,8.763,-0.005618
300000000,fineweb,4.05,no_role_depth,role_depth_v6,3,3,0,0,0,2,1,0,-2184533.333,-1638400.000,10.221,-0.001905
300000000,fineweb,4.10,full,no_role_depth,3,3,0,0,0,3,0,0,-2730666.667,-1638400.000,-3.151,0.002138
300000000,fineweb,4.10,full,role_depth_v2,3,3,0,0,0,2,0,1,-546133.333,-1638400.000,5.436,-0.002877
300000000,fineweb,4.10,full,role_depth_v3,3,3,0,0,0,1,2,0,-546133.333,0.000,1.971,0.005860
300000000,fineweb,4.10,full,role_depth_v4,3,3,0,0,0,3,0,0,-2184533.333,-1638400.000,2.652,-0.000692
300000000,fineweb,4.10,full,role_depth_v5,3,3,0,0,0,3,0,0,-2184533.333,-1638400.000,4.853,-0.003480
300000000,fineweb,4.10,full,role_depth_v6,3,3,0,0,0,3,0,0,-3276800.000,-3276800.000,5.977,0.000233
300000000,fineweb,4.10,no_role_depth,full,3,3,0,0,0,0,0,3,2730666.667,1638400.000,3.151,-0.002138
300000000,fineweb,4.10,no_role_depth,role_depth_v2,3,3,0,0,0,0,1,2,2184533.333,3276800.000,8.587,-0.005015
300000000,fineweb,4.10,no_role_depth,role_depth_v3,3,3,0,0,0,0,0,3,2184533.333,1638400.000,5.121,0.003722
300000000,fineweb,4.10,no_role_depth,role_depth_v4,3,3,0,0,0,0,2,1,546133.333,0.000,5.803,-0.002830
300000000,fineweb,4.10,no_role_depth,role_depth_v5,3,3,0,0,0,0,2,1,546133.333,0.000,8.004,-0.005618
300000000,fineweb,4.10,no_role_depth,role_depth_v6,3,3,0,0,0,1,2,0,-546133.333,0.000,9.127,-0.001905
300000000,fineweb,4.20,full,no_role_depth,3,3,0,0,0,2,1,0,-1638400.000,-1638400.000,-2.327,0.002138
300000000,fineweb,4.20,full,role_depth_v2,3,3,0,0,0,1,1,1,0.000,0.000,4.274,-0.002877
300000000,fineweb,4.20,full,role_depth_v3,3,3,0,0,0,2,1,0,-1638400.000,-1638400.000,1.278,0.005860
300000000,fineweb,4.20,full,role_depth_v4,3,3,0,0,0,2,1,0,-1638400.000,-1638400.000,2.051,-0.000692
300000000,fineweb,4.20,full,role_depth_v5,3,3,0,0,0,2,1,0,-1638400.000,-1638400.000,3.742,-0.003480
300000000,fineweb,4.20,full,role_depth_v6,3,3,0,0,0,3,0,0,-3822933.333,-4915200.000,4.275,0.000233
300000000,fineweb,4.20,no_role_depth,full,3,3,0,0,0,0,1,2,1638400.000,1638400.000,2.327,-0.002138
300000000,fineweb,4.20,no_role_depth,role_depth_v2,3,3,0,0,0,0,0,3,1638400.000,1638400.000,6.601,-0.005015
300000000,fineweb,4.20,no_role_depth,role_depth_v3,3,3,0,0,0,1,1,1,0.000,0.000,3.604,0.003722
300000000,fineweb,4.20,no_role_depth,role_depth_v4,3,3,0,0,0,0,3,0,0.000,0.000,4.378,-0.002830
300000000,fineweb,4.20,no_role_depth,role_depth_v5,3,3,0,0,0,0,3,0,0.000,0.000,6.069,-0.005618
300000000,fineweb,4.20,no_role_depth,role_depth_v6,3,3,0,0,0,3,0,0,-2184533.333,-1638400.000,6.601,-0.001905
300000000,fineweb,4.30,full,no_role_depth,3,3,0,0,0,3,0,0,-3276800.000,-3276800.000,-2.202,0.002138
300000000,fineweb,4.30,full,role_depth_v2,3,3,0,0,0,0,3,0,0.000,0.000,3.319,-0.002877
300000000,fineweb,4.30,full,role_depth_v3,3,3,0,0,0,3,0,0,-2730666.667,-3276800.000,0.663,0.005860
300000000,fineweb,4.30,full,role_depth_v4,3,3,0,0,0,3,0,0,-2184533.333,-1638400.000,1.387,-0.000692
300000000,fineweb,4.30,full,role_depth_v5,3,3,0,0,0,3,0,0,-1638400.000,-1638400.000,2.819,-0.003480
300000000,fineweb,4.30,full,role_depth_v6,3,3,0,0,0,3,0,0,-3276800.000,-3276800.000,3.244,0.000233
300000000,fineweb,4.30,no_role_depth,full,3,3,0,0,0,0,0,3,3276800.000,3276800.000,2.202,-0.002138
300000000,fineweb,4.30,no_role_depth,role_depth_v2,3,3,0,0,0,0,0,3,3276800.000,3276800.000,5.521,-0.005015
300000000,fineweb,4.30,no_role_depth,role_depth_v3,3,3,0,0,0,0,2,1,546133.333,0.000,2.865,0.003722
300000000,fineweb,4.30,no_role_depth,role_depth_v4,3,3,0,0,0,0,1,2,1092266.667,1638400.000,3.589,-0.002830
300000000,fineweb,4.30,no_role_depth,role_depth_v5,3,3,0,0,0,0,0,3,1638400.000,1638400.000,5.021,-0.005618
300000000,fineweb,4.30,no_role_depth,role_depth_v6,3,3,0,0,0,0,3,0,0.000,0.000,5.446,-0.001905
300000000,fineweb,4.40,full,no_role_depth,3,3,0,0,0,0,2,1,546133.333,0.000,-1.084,0.002138
300000000,fineweb,4.40,full,role_depth_v2,3,3,0,0,0,0,3,0,0.000,0.000,2.518,-0.002877
300000000,fineweb,4.40,full,role_depth_v3,3,3,0,0,0,0,1,2,1092266.667,1638400.000,1.190,0.005860
300000000,fineweb,4.40,full,role_depth_v4,3,3,0,0,0,0,0,3,2184533.333,1638400.000,1.911,-0.000692
300000000,fineweb,4.40,full,role_depth_v5,3,3,0,0,0,0,1,2,1638400.000,1638400.000,2.821,-0.003480
300000000,fineweb,4.40,full,role_depth_v6,3,3,0,0,0,0,1,2,1092266.667,1638400.000,3.325,0.000233
300000000,fineweb,4.40,no_role_depth,full,3,3,0,0,0,1,2,0,-546133.333,0.000,1.084,-0.002138
300000000,fineweb,4.40,no_role_depth,role_depth_v2,3,3,0,0,0,1,2,0,-546133.333,0.000,3.602,-0.005015
300000000,fineweb,4.40,no_role_depth,role_depth_v3,3,3,0,0,0,0,2,1,546133.333,0.000,2.274,0.003722
300000000,fineweb,4.40,no_role_depth,role_depth_v4,3,3,0,0,0,0,0,3,1638400.000,1638400.000,2.995,-0.002830
300000000,fineweb,4.40,no_role_depth,role_depth_v5,3,3,0,0,0,0,1,2,1092266.667,1638400.000,3.905,-0.005618
300000000,fineweb,4.40,no_role_depth,role_depth_v6,3,3,0,0,0,0,2,1,546133.333,0.000,4.409,-0.001905
300000000,fineweb_edu,3.75,full,no_role_depth,3,3,0,0,0,1,1,1,0.000,0.000,4.902,0.002564
300000000,fineweb_edu,3.75,full,role_depth_v2,3,3,0,0,0,1,2,0,-546133.333,0.000,-0.933,-0.001003
300000000,fineweb_edu,3.75,full,role_depth_v3,3,3,0,0,0,0,0,3,3276800.000,1638400.000,3.414,0.006318
300000000,fineweb_edu,3.75,full,role_depth_v4,3,3,0,0,0,1,1,1,0.000,0.000,5.238,-0.000127
300000000,fineweb_edu,3.75,full,role_depth_v5,3,3,0,0,0,2,1,0,-1092266.667,-1638400.000,1.161,-0.001541
300000000,fineweb_edu,3.75,full,role_depth_v6,3,3,0,0,0,1,1,1,-546133.333,0.000,3.022,0.001362
300000000,fineweb_edu,3.75,no_role_depth,full,3,3,0,0,0,1,1,1,0.000,0.000,-4.902,-0.002564
300000000,fineweb_edu,3.75,no_role_depth,role_depth_v2,3,3,0,0,0,1,2,0,-546133.333,0.000,-5.835,-0.003567
300000000,fineweb_edu,3.75,no_role_depth,role_depth_v3,3,3,0,0,0,0,0,3,3276800.000,3276800.000,-1.488,0.003754
300000000,fineweb_edu,3.75,no_role_depth,role_depth_v4,3,3,0,0,0,1,1,1,0.000,0.000,0.336,-0.002691
300000000,fineweb_edu,3.75,no_role_depth,role_depth_v5,3,3,0,0,0,1,2,0,-1092266.667,0.000,-3.740,-0.004106
300000000,fineweb_edu,3.75,no_role_depth,role_depth_v6,3,3,0,0,0,1,1,1,-546133.333,0.000,-1.880,-0.001202
300000000,fineweb_edu,3.80,full,no_role_depth,3,3,0,0,0,2,1,0,-1092266.667,-1638400.000,4.066,0.002564
300000000,fineweb_edu,3.80,full,role_depth_v2,3,3,0,0,0,0,2,1,546133.333,0.000,-0.620,-0.001003
300000000,fineweb_edu,3.80,full,role_depth_v3,3,3,0,0,0,0,1,2,1092266.667,1638400.000,2.517,0.006318
300000000,fineweb_edu,3.80,full,role_depth_v4,3,3,0,0,0,2,1,0,-1092266.667,-1638400.000,4.218,-0.000127
300000000,fineweb_edu,3.80,full,role_depth_v5,3,3,0,0,0,2,1,0,-1092266.667,-1638400.000,0.961,-0.001541
300000000,fineweb_edu,3.80,full,role_depth_v6,3,3,0,0,0,3,0,0,-1638400.000,-1638400.000,2.284,0.001362
300000000,fineweb_edu,3.80,no_role_depth,full,3,3,0,0,0,0,1,2,1092266.667,1638400.000,-4.066,-0.002564
300000000,fineweb_edu,3.80,no_role_depth,role_depth_v2,3,3,0,0,0,0,0,3,1638400.000,1638400.000,-4.686,-0.003567
300000000,fineweb_edu,3.80,no_role_depth,role_depth_v3,3,3,0,0,0,0,0,3,2184533.333,1638400.000,-1.549,0.003754
300000000,fineweb_edu,3.80,no_role_depth,role_depth_v4,3,3,0,0,0,1,1,1,0.000,0.000,0.152,-0.002691
300000000,fineweb_edu,3.80,no_role_depth,role_depth_v5,3,3,0,0,0,0,3,0,0.000,0.000,-3.105,-0.004106
300000000,fineweb_edu,3.80,no_role_depth,role_depth_v6,3,3,0,0,0,1,2,0,-546133.333,0.000,-1.782,-0.001202
300000000,fineweb_edu,3.85,full,no_role_depth,3,3,0,0,0,1,2,0,-546133.333,0.000,3.632,0.002564
300000000,fineweb_edu,3.85,full,role_depth_v2,3,3,0,0,0,0,2,1,546133.333,0.000,-0.534,-0.001003
300000000,fineweb_edu,3.85,full,role_depth_v3,3,3,0,0,0,0,3,0,0.000,0.000,1.971,0.006318
300000000,fineweb_edu,3.85,full,role_depth_v4,3,3,0,0,0,0,3,0,0.000,0.000,3.903,-0.000127
300000000,fineweb_edu,3.85,full,role_depth_v5,3,3,0,0,0,1,2,0,-546133.333,0.000,0.918,-0.001541
300000000,fineweb_edu,3.85,full,role_depth_v6,3,3,0,0,0,2,1,0,-1638400.000,-1638400.000,1.949,0.001362
300000000,fineweb_edu,3.85,no_role_depth,full,3,3,0,0,0,0,2,1,546133.333,0.000,-3.632,-0.002564
300000000,fineweb_edu,3.85,no_role_depth,role_depth_v2,3,3,0,0,0,0,1,2,1092266.667,1638400.000,-4.166,-0.003567
300000000,fineweb_edu,3.85,no_role_depth,role_depth_v3,3,3,0,0,0,0,2,1,546133.333,0.000,-1.662,0.003754
300000000,fineweb_edu,3.85,no_role_depth,role_depth_v4,3,3,0,0,0,0,2,1,546133.333,0.000,0.271,-0.002691
300000000,fineweb_edu,3.85,no_role_depth,role_depth_v5,3,3,0,0,0,0,3,0,0.000,0.000,-2.714,-0.004106
300000000,fineweb_edu,3.85,no_role_depth,role_depth_v6,3,3,0,0,0,2,1,0,-1092266.667,-1638400.000,-1.684,-0.001202
300000000,fineweb_edu,3.90,full,no_role_depth,3,3,0,0,0,3,0,0,-2184533.333,-1638400.000,2.821,0.002564
300000000,fineweb_edu,3.90,full,role_depth_v2,3,3,0,0,0,0,2,1,546133.333,0.000,-0.463,-0.001003
300000000,fineweb_edu,3.90,full,role_depth_v3,3,3,0,0,0,2,1,0,-1092266.667,-1638400.000,1.508,0.006318
300000000,fineweb_edu,3.90,full,role_depth_v4,3,3,0,0,0,3,0,0,-1638400.000,-1638400.000,3.076,-0.000127
300000000,fineweb_edu,3.90,full,role_depth_v5,3,3,0,0,0,2,1,0,-1092266.667,-1638400.000,0.682,-0.001541
300000000,fineweb_edu,3.90,full,role_depth_v6,3,3,0,0,0,3,0,0,-3822933.333,-3276800.000,1.186,0.001362
300000000,fineweb_edu,3.90,no_role_depth,full,3,3,0,0,0,0,0,3,2184533.333,1638400.000,-2.821,-0.002564
300000000,fineweb_edu,3.90,no_role_depth,role_depth_v2,3,3,0,0,0,0,0,3,2730666.667,3276800.000,-3.284,-0.003567
300000000,fineweb_edu,3.90,no_role_depth,role_depth_v3,3,3,0,0,0,0,1,2,1092266.667,1638400.000,-1.313,0.003754
300000000,fineweb_edu,3.90,no_role_depth,role_depth_v4,3,3,0,0,0,0,2,1,546133.333,0.000,0.255,-0.002691
300000000,fineweb_edu,3.90,no_role_depth,role_depth_v5,3,3,0,0,0,0,1,2,1092266.667,1638400.000,-2.140,-0.004106
300000000,fineweb_edu,3.90,no_role_depth,role_depth_v6,3,3,0,0,0,2,1,0,-1638400.000,-1638400.000,-1.635,-0.001202
300000000,fineweb_edu,4.00,full,no_role_depth,3,3,0,0,0,3,0,0,-2730666.667,-3276800.000,1.946,0.002564
300000000,fineweb_edu,4.00,full,role_depth_v2,3,3,0,0,0,0,2,1,546133.333,0.000,-0.334,-0.001003
300000000,fineweb_edu,4.00,full,role_depth_v3,3,3,0,0,0,3,0,0,-1638400.000,-1638400.000,1.000,0.006318
300000000,fineweb_edu,4.00,full,role_depth_v4,3,3,0,0,0,3,0,0,-1638400.000,-1638400.000,2.311,-0.000127
300000000,fineweb_edu,4.00,full,role_depth_v5,3,3,0,0,0,0,3,0,0.000,0.000,0.713,-0.001541
300000000,fineweb_edu,4.00,full,role_depth_v6,3,3,0,0,0,3,0,0,-2730666.667,-3276800.000,0.970,0.001362
300000000,fineweb_edu,4.00,no_role_depth,full,3,3,0,0,0,0,0,3,2730666.667,3276800.000,-1.946,-0.002564
300000000,fineweb_edu,4.00,no_role_depth,role_depth_v2,3,3,0,0,0,0,0,3,3276800.000,3276800.000,-2.280,-0.003567
300000000,fineweb_edu,4.00,no_role_depth,role_depth_v3,3,3,0,0,0,0,1,2,1092266.667,1638400.000,-0.946,0.003754
300000000,fineweb_edu,4.00,no_role_depth,role_depth_v4,3,3,0,0,0,0,1,2,1092266.667,1638400.000,0.365,-0.002691
300000000,fineweb_edu,4.00,no_role_depth,role_depth_v5,3,3,0,0,0,0,0,3,2730666.667,3276800.000,-1.233,-0.004106
300000000,fineweb_edu,4.00,no_role_depth,role_depth_v6,3,3,0,0,0,1,1,1,0.000,0.000,-0.975,-0.001202
300000000,fineweb_edu,4.10,full,no_role_depth,3,3,0,0,0,3,0,0,-2184533.333,-1638400.000,1.559,0.002564
300000000,fineweb_edu,4.10,full,role_depth_v2,3,3,0,0,0,0,2,1,546133.333,0.000,-0.236,-0.001003
300000000,fineweb_edu,4.10,full,role_depth_v3,3,3,0,0,0,3,0,0,-2184533.333,-1638400.000,0.586,0.006318
300000000,fineweb_edu,4.10,full,role_depth_v4,3,3,0,0,0,2,1,0,-1092266.667,-1638400.000,1.869,-0.000127
300000000,fineweb_edu,4.10,full,role_depth_v5,3,3,0,0,0,1,1,1,0.000,0.000,0.565,-0.001541
300000000,fineweb_edu,4.10,full,role_depth_v6,3,3,0,0,0,3,0,0,-2184533.333,-1638400.000,0.756,0.001362
300000000,fineweb_edu,4.10,no_role_depth,full,3,3,0,0,0,0,0,3,2184533.333,1638400.000,-1.559,-0.002564
300000000,fineweb_edu,4.10,no_role_depth,role_depth_v2,3,3,0,0,0,0,0,3,2730666.667,3276800.000,-1.795,-0.003567
300000000,fineweb_edu,4.10,no_role_depth,role_depth_v3,3,3,0,0,0,0,3,0,0.000,0.000,-0.973,0.003754
300000000,fineweb_edu,4.10,no_role_depth,role_depth_v4,3,3,0,0,0,0,1,2,1092266.667,1638400.000,0.310,-0.002691
300000000,fineweb_edu,4.10,no_role_depth,role_depth_v5,3,3,0,0,0,0,0,3,2184533.333,1638400.000,-0.995,-0.004106
300000000,fineweb_edu,4.10,no_role_depth,role_depth_v6,3,3,0,0,0,0,3,0,0.000,0.000,-0.803,-0.001202
300000000,fineweb_edu,4.20,full,no_role_depth,3,3,0,0,0,0,1,2,2184533.333,3276800.000,2.066,0.002564
300000000,fineweb_edu,4.20,full,role_depth_v2,3,3,0,0,0,0,2,1,546133.333,0.000,-0.149,-0.001003
300000000,fineweb_edu,4.20,full,role_depth_v3,3,3,0,0,0,0,1,2,2184533.333,3276800.000,1.282,0.006318
300000000,fineweb_edu,4.20,full,role_depth_v4,3,3,0,0,0,0,0,3,2730666.667,3276800.000,2.226,-0.000127
300000000,fineweb_edu,4.20,full,role_depth_v5,3,3,0,0,0,0,0,3,2184533.333,1638400.000,0.899,-0.001541
300000000,fineweb_edu,4.20,full,role_depth_v6,3,3,0,0,0,0,0,3,2730666.667,3276800.000,1.542,0.001362
300000000,fineweb_edu,4.20,no_role_depth,full,3,3,0,0,0,2,1,0,-2184533.333,-3276800.000,-2.066,-0.002564
300000000,fineweb_edu,4.20,no_role_depth,role_depth_v2,3,3,0,0,0,2,1,0,-1638400.000,-1638400.000,-2.215,-0.003567
300000000,fineweb_edu,4.20,no_role_depth,role_depth_v3,3,3,0,0,0,0,3,0,0.000,0.000,-0.784,0.003754
300000000,fineweb_edu,4.20,no_role_depth,role_depth_v4,3,3,0,0,0,0,2,1,546133.333,0.000,0.160,-0.002691
300000000,fineweb_edu,4.20,no_role_depth,role_depth_v5,3,3,0,0,0,1,1,1,0.000,0.000,-1.168,-0.004106
300000000,fineweb_edu,4.20,no_role_depth,role_depth_v6,3,3,0,0,0,0,2,1,546133.333,0.000,-0.524,-0.001202
