budget_tokens,dataset,seed,target_loss,comparator,full_tokens,comparator_tokens,full_saves_tokens,full_saves_percent_vs_comparator,full_total_minutes,comparator_total_minutes
300000000,dclm,1337,4.00,no_role_depth,242483200,245760000,3276800,0.013333333333333334,73.189,64.231
300000000,dclm,1337,4.00,role_depth_v2,242483200,242483200,0,0.0,73.189,89.778
300000000,dclm,1337,4.00,role_depth_v3,242483200,247398400,4915200,0.019867549668874173,73.189,62.903
300000000,dclm,1337,4.00,role_depth_v4,242483200,242483200,0,0.0,73.189,64.029
300000000,dclm,1337,4.00,role_depth_v5,242483200,242483200,0,0.0,73.189,70.654
300000000,dclm,1337,4.00,role_depth_v6,242483200,244121600,1638400,0.006711409395973154,73.189,73.883
300000000,dclm,2027,4.40,no_role_depth,78643200,80281600,1638400,0.02040816326530612,67.238,59.986
300000000,dclm,2027,4.40,role_depth_v2,78643200,78643200,0,0.0,67.238,61.834
300000000,dclm,2027,4.40,role_depth_v3,78643200,80281600,1638400,0.02040816326530612,67.238,75.951
300000000,dclm,2027,4.40,role_depth_v4,78643200,81920000,3276800,0.04,67.238,61.955
300000000,dclm,2027,4.40,role_depth_v5,78643200,81920000,3276800,0.04,67.238,64.939
300000000,dclm,2027,4.40,role_depth_v6,78643200,80281600,1638400,0.02040816326530612,67.238,75.389
300000000,dclm,2027,4.30,no_role_depth,108134400,104857600,-3276800,-0.03125,67.238,59.986
300000000,dclm,2027,4.30,role_depth_v2,108134400,108134400,0,0.0,67.238,61.834
300000000,dclm,2027,4.30,role_depth_v3,108134400,104857600,-3276800,-0.03125,67.238,75.951
300000000,dclm,2027,4.30,role_depth_v4,108134400,104857600,-3276800,-0.03125,67.238,61.955
300000000,dclm,2027,4.30,role_depth_v5,108134400,106496000,-1638400,-0.015384615384615385,67.238,64.939
300000000,dclm,2027,4.30,role_depth_v6,108134400,103219200,-4915200,-0.047619047619047616,67.238,75.389
300000000,dclm,2027,4.20,no_role_depth,139264000,137625600,-1638400,-0.011904761904761904,67.238,59.986
300000000,dclm,2027,4.20,role_depth_v2,139264000,139264000,0,0.0,67.238,61.834
300000000,dclm,2027,4.20,role_depth_v3,139264000,137625600,-1638400,-0.011904761904761904,67.238,75.951
300000000,dclm,2027,4.20,role_depth_v4,139264000,135987200,-3276800,-0.024096385542168676,67.238,61.955
300000000,dclm,2027,4.20,role_depth_v5,139264000,139264000,0,0.0,67.238,64.939
300000000,dclm,2027,4.20,role_depth_v6,139264000,135987200,-3276800,-0.024096385542168676,67.238,75.389
300000000,dclm,2027,4.10,no_role_depth,185139200,185139200,0,0.0,67.238,59.986
300000000,dclm,2027,4.10,role_depth_v2,185139200,185139200,0,0.0,67.238,61.834
300000000,dclm,2027,4.10,role_depth_v3,185139200,186777600,1638400,0.008771929824561403,67.238,75.951
300000000,dclm,2027,4.10,role_depth_v4,185139200,185139200,0,0.0,67.238,61.955
300000000,dclm,2027,4.10,role_depth_v5,185139200,185139200,0,0.0,67.238,64.939
300000000,dclm,2027,4.10,role_depth_v6,185139200,183500800,-1638400,-0.008928571428571428,67.238,75.389
300000000,dclm,2027,4.05,no_role_depth,214630400,214630400,0,0.0,67.238,59.986
300000000,dclm,2027,4.05,role_depth_v2,214630400,214630400,0,0.0,67.238,61.834
300000000,dclm,2027,4.05,role_depth_v3,214630400,217907200,3276800,0.015037593984962405,67.238,75.951
300000000,dclm,2027,4.05,role_depth_v4,214630400,214630400,0,0.0,67.238,61.955
300000000,dclm,2027,4.05,role_depth_v5,214630400,216268800,1638400,0.007575757575757576,67.238,64.939
300000000,dclm,2027,4.05,role_depth_v6,214630400,212992000,-1638400,-0.007692307692307693,67.238,75.389
300000000,dclm,2027,4.00,no_role_depth,258867200,262144000,3276800,0.0125,67.238,59.986
300000000,dclm,2027,4.00,role_depth_v2,258867200,258867200,0,0.0,67.238,61.834
300000000,dclm,2027,4.00,role_depth_v3,258867200,263782400,4915200,0.018633540372670808,67.238,75.951
300000000,dclm,2027,4.00,role_depth_v4,258867200,258867200,0,0.0,67.238,61.955
300000000,dclm,2027,4.00,role_depth_v5,258867200,260505600,1638400,0.006289308176100629,67.238,64.939
300000000,dclm,2027,4.00,role_depth_v6,258867200,262144000,3276800,0.0125,67.238,75.389
300000000,dclm,3407,4.40,no_role_depth,67174400,70451200,3276800,0.046511627906976744,62.710,71.185
300000000,dclm,3407,4.40,role_depth_v2,67174400,67174400,0,0.0,62.710,62.414
300000000,dclm,3407,4.40,role_depth_v3,67174400,70451200,3276800,0.046511627906976744,62.710,60.237
300000000,dclm,3407,4.40,role_depth_v4,67174400,70451200,3276800,0.046511627906976744,62.710,73.089
300000000,dclm,3407,4.40,role_depth_v5,67174400,68812800,1638400,0.023809523809523808,62.710,74.419
300000000,dclm,3407,4.40,role_depth_v6,67174400,70451200,3276800,0.046511627906976744,62.710,79.246
300000000,dclm,3407,4.30,no_role_depth,90112000,88473600,-1638400,-0.018518518518518517,62.710,71.185
300000000,dclm,3407,4.30,role_depth_v2,90112000,90112000,0,0.0,62.710,62.414
300000000,dclm,3407,4.30,role_depth_v3,90112000,88473600,-1638400,-0.018518518518518517,62.710,60.237
300000000,dclm,3407,4.30,role_depth_v4,90112000,90112000,0,0.0,62.710,73.089
300000000,dclm,3407,4.30,role_depth_v5,90112000,90112000,0,0.0,62.710,74.419
300000000,dclm,3407,4.30,role_depth_v6,90112000,90112000,0,0.0,62.710,79.246
300000000,dclm,3407,4.20,no_role_depth,119603200,116326400,-3276800,-0.028169014084507043,62.710,71.185
300000000,dclm,3407,4.20,role_depth_v2,119603200,121241600,1638400,0.013513513513513514,62.710,62.414
300000000,dclm,3407,4.20,role_depth_v3,119603200,117964800,-1638400,-0.013888888888888888,62.710,60.237
300000000,dclm,3407,4.20,role_depth_v4,119603200,117964800,-1638400,-0.013888888888888888,62.710,73.089
300000000,dclm,3407,4.20,role_depth_v5,119603200,119603200,0,0.0,62.710,74.419
300000000,dclm,3407,4.20,role_depth_v6,119603200,116326400,-3276800,-0.028169014084507043,62.710,79.246
300000000,dclm,3407,4.10,no_role_depth,158924800,155648000,-3276800,-0.021052631578947368,62.710,71.185
300000000,dclm,3407,4.10,role_depth_v2,158924800,158924800,0,0.0,62.710,62.414
300000000,dclm,3407,4.10,role_depth_v3,158924800,155648000,-3276800,-0.021052631578947368,62.710,60.237
300000000,dclm,3407,4.10,role_depth_v4,158924800,155648000,-3276800,-0.021052631578947368,62.710,73.089
300000000,dclm,3407,4.10,role_depth_v5,158924800,157286400,-1638400,-0.010416666666666666,62.710,74.419
300000000,dclm,3407,4.10,role_depth_v6,158924800,155648000,-3276800,-0.021052631578947368,62.710,79.246
300000000,dclm,3407,4.05,no_role_depth,181862400,180224000,-1638400,-0.00909090909090909,62.710,71.185
300000000,dclm,3407,4.05,role_depth_v2,181862400,181862400,0,0.0,62.710,62.414
300000000,dclm,3407,4.05,role_depth_v3,181862400,181862400,0,0.0,62.710,60.237
300000000,dclm,3407,4.05,role_depth_v4,181862400,180224000,-1638400,-0.00909090909090909,62.710,73.089
300000000,dclm,3407,4.05,role_depth_v5,181862400,181862400,0,0.0,62.710,74.419
300000000,dclm,3407,4.05,role_depth_v6,181862400,180224000,-1638400,-0.00909090909090909,62.710,79.246
300000000,dclm,3407,4.00,no_role_depth,212992000,211353600,-1638400,-0.007751937984496124,62.710,71.185
300000000,dclm,3407,4.00,role_depth_v2,212992000,212992000,0,0.0,62.710,62.414
300000000,dclm,3407,4.00,role_depth_v3,212992000,212992000,0,0.0,62.710,60.237
300000000,dclm,3407,4.00,role_depth_v4,212992000,211353600,-1638400,-0.007751937984496124,62.710,73.089
300000000,dclm,3407,4.00,role_depth_v5,212992000,211353600,-1638400,-0.007751937984496124,62.710,74.419
300000000,dclm,3407,4.00,role_depth_v6,212992000,211353600,-1638400,-0.007751937984496124,62.710,79.246
300000000,fineweb_edu,1337,4.20,no_role_depth,70451200,73728000,3276800,0.044444444444444446,67.146,72.770
300000000,fineweb_edu,1337,4.20,role_depth_v2,70451200,72089600,1638400,0.022727272727272728,67.146,62.302
300000000,fineweb_edu,1337,4.20,role_depth_v3,70451200,73728000,3276800,0.044444444444444446,67.146,71.693
300000000,fineweb_edu,1337,4.20,role_depth_v4,70451200,73728000,3276800,0.044444444444444446,67.146,77.458
300000000,fineweb_edu,1337,4.20,role_depth_v5,70451200,72089600,1638400,0.022727272727272728,67.146,65.220
300000000,fineweb_edu,1337,4.20,role_depth_v6,70451200,73728000,3276800,0.044444444444444446,67.146,68.162
300000000,fineweb_edu,1337,4.10,no_role_depth,93388800,91750400,-1638400,-0.017857142857142856,67.146,72.770
300000000,fineweb_edu,1337,4.10,role_depth_v2,93388800,95027200,1638400,0.017241379310344827,67.146,62.302
300000000,fineweb_edu,1337,4.10,role_depth_v3,93388800,91750400,-1638400,-0.017857142857142856,67.146,71.693
300000000,fineweb_edu,1337,4.10,role_depth_v4,93388800,93388800,0,0.0,67.146,77.458
300000000,fineweb_edu,1337,4.10,role_depth_v5,93388800,95027200,1638400,0.017241379310344827,67.146,65.220
300000000,fineweb_edu,1337,4.10,role_depth_v6,93388800,91750400,-1638400,-0.017857142857142856,67.146,68.162
300000000,fineweb_edu,1337,4.00,no_role_depth,119603200,116326400,-3276800,-0.028169014084507043,67.146,72.770
300000000,fineweb_edu,1337,4.00,role_depth_v2,119603200,121241600,1638400,0.013513513513513514,67.146,62.302
300000000,fineweb_edu,1337,4.00,role_depth_v3,119603200,117964800,-1638400,-0.013888888888888888,67.146,71.693
300000000,fineweb_edu,1337,4.00,role_depth_v4,119603200,117964800,-1638400,-0.013888888888888888,67.146,77.458
300000000,fineweb_edu,1337,4.00,role_depth_v5,119603200,119603200,0,0.0,67.146,65.220
300000000,fineweb_edu,1337,4.00,role_depth_v6,119603200,116326400,-3276800,-0.028169014084507043,67.146,68.162
300000000,fineweb_edu,1337,3.90,no_role_depth,154009600,152371200,-1638400,-0.010752688172043012,67.146,72.770
300000000,fineweb_edu,1337,3.90,role_depth_v2,154009600,155648000,1638400,0.010526315789473684,67.146,62.302
300000000,fineweb_edu,1337,3.90,role_depth_v3,154009600,152371200,-1638400,-0.010752688172043012,67.146,71.693
300000000,fineweb_edu,1337,3.90,role_depth_v4,154009600,152371200,-1638400,-0.010752688172043012,67.146,77.458
300000000,fineweb_edu,1337,3.90,role_depth_v5,154009600,154009600,0,0.0,67.146,65.220
300000000,fineweb_edu,1337,3.90,role_depth_v6,154009600,149094400,-4915200,-0.03296703296703297,67.146,68.162
300000000,fineweb_edu,1337,3.85,no_role_depth,173670400,173670400,0,0.0,67.146,72.770
300000000,fineweb_edu,1337,3.85,role_depth_v2,173670400,175308800,1638400,0.009345794392523364,67.146,62.302
300000000,fineweb_edu,1337,3.85,role_depth_v3,173670400,173670400,0,0.0,67.146,71.693
300000000,fineweb_edu,1337,3.85,role_depth_v4,173670400,173670400,0,0.0,67.146,77.458
300000000,fineweb_edu,1337,3.85,role_depth_v5,173670400,173670400,0,0.0,67.146,65.220
300000000,fineweb_edu,1337,3.85,role_depth_v6,173670400,172032000,-1638400,-0.009523809523809525,67.146,68.162
300000000,fineweb_edu,1337,3.80,no_role_depth,198246400,198246400,0,0.0,67.146,72.770
300000000,fineweb_edu,1337,3.80,role_depth_v2,198246400,199884800,1638400,0.00819672131147541,67.146,62.302
300000000,fineweb_edu,1337,3.80,role_depth_v3,198246400,199884800,1638400,0.00819672131147541,67.146,71.693
300000000,fineweb_edu,1337,3.80,role_depth_v4,198246400,196608000,-1638400,-0.008333333333333333,67.146,77.458
300000000,fineweb_edu,1337,3.80,role_depth_v5,198246400,198246400,0,0.0,67.146,65.220
300000000,fineweb_edu,1337,3.80,role_depth_v6,198246400,196608000,-1638400,-0.008333333333333333,67.146,68.162
300000000,fineweb_edu,1337,3.75,no_role_depth,227737600,227737600,0,0.0,67.146,72.770
300000000,fineweb_edu,1337,3.75,role_depth_v2,227737600,227737600,0,0.0,67.146,62.302
300000000,fineweb_edu,1337,3.75,role_depth_v3,227737600,229376000,1638400,0.007142857142857143,67.146,71.693
300000000,fineweb_edu,1337,3.75,role_depth_v4,227737600,226099200,-1638400,-0.007246376811594203,67.146,77.458
300000000,fineweb_edu,1337,3.75,role_depth_v5,227737600,227737600,0,0.0,67.146,65.220
300000000,fineweb_edu,1337,3.75,role_depth_v6,227737600,224460800,-3276800,-0.014598540145985401,67.146,68.162
300000000,fineweb_edu,2027,4.20,no_role_depth,80281600,80281600,0,0.0,62.605,60.605
300000000,fineweb_edu,2027,4.20,role_depth_v2,80281600,80281600,0,0.0,62.605,64.732
300000000,fineweb_edu,2027,4.20,role_depth_v3,80281600,80281600,0,0.0,62.605,71.995
300000000,fineweb_edu,2027,4.20,role_depth_v4,80281600,81920000,1638400,0.02,62.605,74.333
300000000,fineweb_edu,2027,4.20,role_depth_v5,80281600,81920000,1638400,0.02,62.605,65.344
300000000,fineweb_edu,2027,4.20,role_depth_v6,80281600,81920000,1638400,0.02,62.605,73.901
300000000,fineweb_edu,2027,4.10,no_role_depth,104857600,101580800,-3276800,-0.03225806451612903,62.605,60.605
300000000,fineweb_edu,2027,4.10,role_depth_v2,104857600,104857600,0,0.0,62.605,64.732
300000000,fineweb_edu,2027,4.10,role_depth_v3,104857600,101580800,-3276800,-0.03225806451612903,62.605,71.995
300000000,fineweb_edu,2027,4.10,role_depth_v4,104857600,103219200,-1638400,-0.015873015873015872,62.605,74.333
300000000,fineweb_edu,2027,4.10,role_depth_v5,104857600,103219200,-1638400,-0.015873015873015872,62.605,65.344
300000000,fineweb_edu,2027,4.10,role_depth_v6,104857600,101580800,-3276800,-0.03225806451612903,62.605,73.901
300000000,fineweb_edu,2027,4.00,no_role_depth,132710400,131072000,-1638400,-0.0125,62.605,60.605
300000000,fineweb_edu,2027,4.00,role_depth_v2,132710400,132710400,0,0.0,62.605,64.732
300000000,fineweb_edu,2027,4.00,role_depth_v3,132710400,131072000,-1638400,-0.0125,62.605,71.995
300000000,fineweb_edu,2027,4.00,role_depth_v4,132710400,131072000,-1638400,-0.0125,62.605,74.333
300000000,fineweb_edu,2027,4.00,role_depth_v5,132710400,132710400,0,0.0,62.605,65.344
300000000,fineweb_edu,2027,4.00,role_depth_v6,132710400,129433600,-3276800,-0.02531645569620253,62.605,73.901
300000000,fineweb_edu,2027,3.90,no_role_depth,170393600,168755200,-1638400,-0.009708737864077669,62.605,60.605
300000000,fineweb_edu,2027,3.90,role_depth_v2,170393600,170393600,0,0.0,62.605,64.732
300000000,fineweb_edu,2027,3.90,role_depth_v3,170393600,170393600,0,0.0,62.605,71.995
300000000,fineweb_edu,2027,3.90,role_depth_v4,170393600,168755200,-1638400,-0.009708737864077669,62.605,74.333
300000000,fineweb_edu,2027,3.90,role_depth_v5,170393600,168755200,-1638400,-0.009708737864077669,62.605,65.344
300000000,fineweb_edu,2027,3.90,role_depth_v6,170393600,167116800,-3276800,-0.0196078431372549,62.605,73.901
300000000,fineweb_edu,2027,3.85,no_role_depth,193331200,193331200,0,0.0,62.605,60.605
300000000,fineweb_edu,2027,3.85,role_depth_v2,193331200,193331200,0,0.0,62.605,64.732
300000000,fineweb_edu,2027,3.85,role_depth_v3,193331200,193331200,0,0.0,62.605,71.995
300000000,fineweb_edu,2027,3.85,role_depth_v4,193331200,193331200,0,0.0,62.605,74.333
300000000,fineweb_edu,2027,3.85,role_depth_v5,193331200,193331200,0,0.0,62.605,65.344
300000000,fineweb_edu,2027,3.85,role_depth_v6,193331200,193331200,0,0.0,62.605,73.901
300000000,fineweb_edu,2027,3.80,no_role_depth,222822400,221184000,-1638400,-0.007407407407407408,62.605,60.605
300000000,fineweb_edu,2027,3.80,role_depth_v2,222822400,222822400,0,0.0,62.605,64.732
300000000,fineweb_edu,2027,3.80,role_depth_v3,222822400,224460800,1638400,0.0072992700729927005,62.605,71.995
300000000,fineweb_edu,2027,3.80,role_depth_v4,222822400,221184000,-1638400,-0.007407407407407408,62.605,74.333
300000000,fineweb_edu,2027,3.80,role_depth_v5,222822400,221184000,-1638400,-0.007407407407407408,62.605,65.344
300000000,fineweb_edu,2027,3.80,role_depth_v6,222822400,221184000,-1638400,-0.007407407407407408,62.605,73.901
300000000,fineweb_edu,2027,3.75,no_role_depth,263782400,265420800,1638400,0.006172839506172839,62.605,60.605
300000000,fineweb_edu,2027,3.75,role_depth_v2,263782400,263782400,0,0.0,62.605,64.732
300000000,fineweb_edu,2027,3.75,role_depth_v3,263782400,270336000,6553600,0.024242424242424242,62.605,71.995
300000000,fineweb_edu,2027,3.75,role_depth_v4,263782400,265420800,1638400,0.006172839506172839,62.605,74.333
300000000,fineweb_edu,2027,3.75,role_depth_v5,263782400,262144000,-1638400,-0.00625,62.605,65.344
300000000,fineweb_edu,2027,3.75,role_depth_v6,263782400,265420800,1638400,0.006172839506172839,62.605,73.901
300000000,fineweb_edu,3407,4.20,no_role_depth,73728000,77004800,3276800,0.0425531914893617,67.079,82.964
300000000,fineweb_edu,3407,4.20,role_depth_v2,73728000,73728000,0,0.0,67.079,66.222
300000000,fineweb_edu,3407,4.20,role_depth_v3,73728000,77004800,3276800,0.0425531914893617,67.079,62.892
300000000,fineweb_edu,3407,4.20,role_depth_v4,73728000,77004800,3276800,0.0425531914893617,67.079,64.522
300000000,fineweb_edu,3407,4.20,role_depth_v5,73728000,77004800,3276800,0.0425531914893617,67.079,71.419
300000000,fineweb_edu,3407,4.20,role_depth_v6,73728000,77004800,3276800,0.0425531914893617,67.079,65.533
300000000,fineweb_edu,3407,4.10,no_role_depth,98304000,96665600,-1638400,-0.01694915254237288,67.079,82.964
300000000,fineweb_edu,3407,4.10,role_depth_v2,98304000,98304000,0,0.0,67.079,66.222
300000000,fineweb_edu,3407,4.10,role_depth_v3,98304000,96665600,-1638400,-0.01694915254237288,67.079,62.892
300000000,fineweb_edu,3407,4.10,role_depth_v4,98304000,96665600,-1638400,-0.01694915254237288,67.079,64.522
300000000,fineweb_edu,3407,4.10,role_depth_v5,98304000,98304000,0,0.0,67.079,71.419
300000000,fineweb_edu,3407,4.10,role_depth_v6,98304000,96665600,-1638400,-0.01694915254237288,67.079,65.533
300000000,fineweb_edu,3407,4.00,no_role_depth,124518400,121241600,-3276800,-0.02702702702702703,67.079,82.964
300000000,fineweb_edu,3407,4.00,role_depth_v2,124518400,124518400,0,0.0,67.079,66.222
300000000,fineweb_edu,3407,4.00,role_depth_v3,124518400,122880000,-1638400,-0.013333333333333334,67.079,62.892
300000000,fineweb_edu,3407,4.00,role_depth_v4,124518400,122880000,-1638400,-0.013333333333333334,67.079,64.522
300000000,fineweb_edu,3407,4.00,role_depth_v5,124518400,124518400,0,0.0,67.079,71.419
300000000,fineweb_edu,3407,4.00,role_depth_v6,124518400,122880000,-1638400,-0.013333333333333334,67.079,65.533
300000000,fineweb_edu,3407,3.90,no_role_depth,160563200,157286400,-3276800,-0.020833333333333332,67.079,82.964
300000000,fineweb_edu,3407,3.90,role_depth_v2,160563200,160563200,0,0.0,67.079,66.222
300000000,fineweb_edu,3407,3.90,role_depth_v3,160563200,158924800,-1638400,-0.010309278350515464,67.079,62.892
300000000,fineweb_edu,3407,3.90,role_depth_v4,160563200,158924800,-1638400,-0.010309278350515464,67.079,64.522
300000000,fineweb_edu,3407,3.90,role_depth_v5,160563200,158924800,-1638400,-0.010309278350515464,67.079,71.419
300000000,fineweb_edu,3407,3.90,role_depth_v6,160563200,157286400,-3276800,-0.020833333333333332,67.079,65.533
300000000,fineweb_edu,3407,3.85,no_role_depth,181862400,180224000,-1638400,-0.00909090909090909,67.079,82.964
300000000,fineweb_edu,3407,3.85,role_depth_v2,181862400,181862400,0,0.0,67.079,66.222
300000000,fineweb_edu,3407,3.85,role_depth_v3,181862400,181862400,0,0.0,67.079,62.892
300000000,fineweb_edu,3407,3.85,role_depth_v4,181862400,181862400,0,0.0,67.079,64.522
300000000,fineweb_edu,3407,3.85,role_depth_v5,181862400,180224000,-1638400,-0.00909090909090909,67.079,71.419
300000000,fineweb_edu,3407,3.85,role_depth_v6,181862400,178585600,-3276800,-0.01834862385321101,67.079,65.533
300000000,fineweb_edu,3407,3.80,no_role_depth,208076800,206438400,-1638400,-0.007936507936507936,67.079,82.964
300000000,fineweb_edu,3407,3.80,role_depth_v2,208076800,208076800,0,0.0,67.079,66.222
300000000,fineweb_edu,3407,3.80,role_depth_v3,208076800,208076800,0,0.0,67.079,62.892
300000000,fineweb_edu,3407,3.80,role_depth_v4,208076800,208076800,0,0.0,67.079,64.522
300000000,fineweb_edu,3407,3.80,role_depth_v5,208076800,206438400,-1638400,-0.007936507936507936,67.079,71.419
300000000,fineweb_edu,3407,3.80,role_depth_v6,208076800,206438400,-1638400,-0.007936507936507936,67.079,65.533
300000000,fineweb_edu,3407,3.75,no_role_depth,239206400,237568000,-1638400,-0.006896551724137931,67.079,82.964
300000000,fineweb_edu,3407,3.75,role_depth_v2,239206400,237568000,-1638400,-0.006896551724137931,67.079,66.222
300000000,fineweb_edu,3407,3.75,role_depth_v3,239206400,240844800,1638400,0.006802721088435374,67.079,62.892
300000000,fineweb_edu,3407,3.75,role_depth_v4,239206400,239206400,0,0.0,67.079,64.522
300000000,fineweb_edu,3407,3.75,role_depth_v5,239206400,237568000,-1638400,-0.006896551724137931,67.079,71.419
300000000,fineweb_edu,3407,3.75,role_depth_v6,239206400,239206400,0,0.0,67.079,65.533
300000000,fineweb,1337,4.40,no_role_depth,86835200,86835200,0,0.0,67.680,60.794
300000000,fineweb,1337,4.40,role_depth_v2,86835200,86835200,0,0.0,67.680,75.040
300000000,fineweb,1337,4.40,role_depth_v3,86835200,86835200,0,0.0,67.680,60.551
300000000,fineweb,1337,4.40,role_depth_v4,86835200,88473600,1638400,0.018518518518518517,67.680,61.886
300000000,fineweb,1337,4.40,role_depth_v5,86835200,86835200,0,0.0,67.680,74.556
300000000,fineweb,1337,4.40,role_depth_v6,86835200,86835200,0,0.0,67.680,75.213
300000000,fineweb,1337,4.30,no_role_depth,113049600,109772800,-3276800,-0.029850746268656716,67.680,60.794
300000000,fineweb,1337,4.30,role_depth_v2,113049600,113049600,0,0.0,67.680,75.040
300000000,fineweb,1337,4.30,role_depth_v3,113049600,109772800,-3276800,-0.029850746268656716,67.680,60.551
300000000,fineweb,1337,4.30,role_depth_v4,113049600,111411200,-1638400,-0.014705882352941176,67.680,61.886
300000000,fineweb,1337,4.30,role_depth_v5,113049600,111411200,-1638400,-0.014705882352941176,67.680,74.556
300000000,fineweb,1337,4.30,role_depth_v6,113049600,109772800,-3276800,-0.029850746268656716,67.680,75.213
300000000,fineweb,1337,4.20,no_role_depth,145817600,144179200,-1638400,-0.011363636363636364,67.680,60.794
300000000,fineweb,1337,4.20,role_depth_v2,145817600,145817600,0,0.0,67.680,75.040
300000000,fineweb,1337,4.20,role_depth_v3,145817600,142540800,-3276800,-0.022988505747126436,67.680,60.551
300000000,fineweb,1337,4.20,role_depth_v4,145817600,144179200,-1638400,-0.011363636363636364,67.680,61.886
300000000,fineweb,1337,4.20,role_depth_v5,145817600,144179200,-1638400,-0.011363636363636364,67.680,74.556
300000000,fineweb,1337,4.20,role_depth_v6,145817600,140902400,-4915200,-0.03488372093023256,67.680,75.213
300000000,fineweb,1337,4.10,no_role_depth,190054400,188416000,-1638400,-0.008695652173913044,67.680,60.794
300000000,fineweb,1337,4.10,role_depth_v2,190054400,188416000,-1638400,-0.008695652173913044,67.680,75.040
300000000,fineweb,1337,4.10,role_depth_v3,190054400,190054400,0,0.0,67.680,60.551
300000000,fineweb,1337,4.10,role_depth_v4,190054400,188416000,-1638400,-0.008695652173913044,67.680,61.886
300000000,fineweb,1337,4.10,role_depth_v5,190054400,188416000,-1638400,-0.008695652173913044,67.680,74.556
300000000,fineweb,1337,4.10,role_depth_v6,190054400,186777600,-3276800,-0.017543859649122806,67.680,75.213
300000000,fineweb,1337,4.05,no_role_depth,219545600,219545600,0,0.0,67.680,60.794
300000000,fineweb,1337,4.05,role_depth_v2,219545600,216268800,-3276800,-0.015151515151515152,67.680,75.040
300000000,fineweb,1337,4.05,role_depth_v3,219545600,217907200,-1638400,-0.007518796992481203,67.680,60.551
300000000,fineweb,1337,4.05,role_depth_v4,219545600,214630400,-4915200,-0.022900763358778626,67.680,61.886
300000000,fineweb,1337,4.05,role_depth_v5,219545600,216268800,-3276800,-0.015151515151515152,67.680,74.556
300000000,fineweb,1337,4.05,role_depth_v6,219545600,214630400,-4915200,-0.022900763358778626,67.680,75.213
300000000,fineweb,1337,4.00,no_role_depth,258867200,262144000,3276800,0.0125,67.680,60.794
300000000,fineweb,1337,4.00,role_depth_v2,258867200,255590400,-3276800,-0.01282051282051282,67.680,75.040
300000000,fineweb,1337,4.00,role_depth_v3,258867200,262144000,3276800,0.0125,67.680,60.551
300000000,fineweb,1337,4.00,role_depth_v4,258867200,255590400,-3276800,-0.01282051282051282,67.680,61.886
300000000,fineweb,1337,4.00,role_depth_v5,258867200,253952000,-4915200,-0.01935483870967742,67.680,74.556
300000000,fineweb,1337,4.00,role_depth_v6,258867200,253952000,-4915200,-0.01935483870967742,67.680,75.213
300000000,fineweb,2027,4.40,no_role_depth,81920000,83558400,1638400,0.0196078431372549,67.238,60.675
300000000,fineweb,2027,4.40,role_depth_v2,81920000,81920000,0,0.0,67.238,75.354
300000000,fineweb,2027,4.40,role_depth_v3,81920000,83558400,1638400,0.0196078431372549,67.238,75.692
300000000,fineweb,2027,4.40,role_depth_v4,81920000,85196800,3276800,0.038461538461538464,67.238,73.556
300000000,fineweb,2027,4.40,role_depth_v5,81920000,85196800,3276800,0.038461538461538464,67.238,77.904
300000000,fineweb,2027,4.40,role_depth_v6,81920000,83558400,1638400,0.0196078431372549,67.238,82.926
300000000,fineweb,2027,4.30,no_role_depth,109772800,106496000,-3276800,-0.03076923076923077,67.238,60.675
300000000,fineweb,2027,4.30,role_depth_v2,109772800,109772800,0,0.0,67.238,75.354
300000000,fineweb,2027,4.30,role_depth_v3,109772800,106496000,-3276800,-0.03076923076923077,67.238,75.692
300000000,fineweb,2027,4.30,role_depth_v4,109772800,106496000,-3276800,-0.03076923076923077,67.238,73.556
300000000,fineweb,2027,4.30,role_depth_v5,109772800,108134400,-1638400,-0.015151515151515152,67.238,77.904
300000000,fineweb,2027,4.30,role_depth_v6,109772800,106496000,-3276800,-0.03076923076923077,67.238,82.926
300000000,fineweb,2027,4.20,no_role_depth,139264000,139264000,0,0.0,67.238,60.675
300000000,fineweb,2027,4.20,role_depth_v2,139264000,140902400,1638400,0.011627906976744186,67.238,75.354
300000000,fineweb,2027,4.20,role_depth_v3,139264000,139264000,0,0.0,67.238,75.692
300000000,fineweb,2027,4.20,role_depth_v4,139264000,139264000,0,0.0,67.238,73.556
300000000,fineweb,2027,4.20,role_depth_v5,139264000,139264000,0,0.0,67.238,77.904
300000000,fineweb,2027,4.20,role_depth_v6,139264000,137625600,-1638400,-0.011904761904761904,67.238,82.926
300000000,fineweb,2027,4.10,no_role_depth,181862400,180224000,-1638400,-0.00909090909090909,67.238,60.675
300000000,fineweb,2027,4.10,role_depth_v2,181862400,183500800,1638400,0.008928571428571428,67.238,75.354
300000000,fineweb,2027,4.10,role_depth_v3,181862400,181862400,0,0.0,67.238,75.692
300000000,fineweb,2027,4.10,role_depth_v4,181862400,180224000,-1638400,-0.00909090909090909,67.238,73.556
300000000,fineweb,2027,4.10,role_depth_v5,181862400,180224000,-1638400,-0.00909090909090909,67.238,77.904
300000000,fineweb,2027,4.10,role_depth_v6,181862400,180224000,-1638400,-0.00909090909090909,67.238,82.926
300000000,fineweb,2027,4.05,no_role_depth,208076800,208076800,0,0.0,67.238,60.675
300000000,fineweb,2027,4.05,role_depth_v2,208076800,209715200,1638400,0.0078125,67.238,75.354
